query_label	positive_label	negatives_label
Cameras	Photography	['Handheld Device Accessories', 'Holiday Ornament Displays & Stands', 'Robotic Toys', 'Fishing Toys', 'Steamer Baskets', 'Travel Trailers', 'Gum Stimulators', 'Gift Cards & Certificates', 'Hard Drive Duplicators', 'Video Editing Hardware & Production Equipment']
Photography	Optics	['Hedge Trimmer Attachments', 'Mattocks & Pickaxes', 'Bathroom Accessories', 'Spears', 'Skateboarding Gloves', 'Fish Finders', 'Nursing Pillows', 'Honey', 'Stained Glass Panels', 'Brass Instrument Replacement Parts']
Optics	Camera & Optic Accessories	['General Purpose Batteries', 'Spinach', 'Chandeliers', 'Hair Dryers', 'Dog Apparel', 'Skirts', 'Millet', 'Garden Hose Fittings & Valves', 'Oboe Straps & Supports', 'Home Automation Kits']
Cameras	Photography	['Hand Paddles', 'Dairy Products', 'Vehicle Wheel Clamps', 'Waste Container Lids', 'Honey Jars', 'Clocks', 'Donuts', 'Typewriters', 'Cuticle Scissors', 'Mobile Phone Stands']
Audio	Arcade Equipment	['Hydration Systems', 'Bicycle Child Seat Accessories', 'Award Plaques', 'Mail Slots', 'Distance Meters', 'Vehicle Alarms & Locks', 'Waste Container Labels & Signs', 'Baseball & Softball Gloves & Mitts', 'Watercraft Impellers', 'Golf Toys']
Arcade Equipment	Circuit Boards & Components	['Garage Door Openers', 'Household Paper Products', 'Sunscreen', 'Chainsaw Chains', 'Toy Tools', 'Tent Footprints', 'Drinkware Sets', 'Trees', 'Mop Heads & Refills', 'Medical Reflex Hammers & Tuning Forks']
Arcade Equipment	Video Game Console Accessories	['Protective Coatings & Sealants', 'Concrete Brooms', 'Field Hockey & Lacrosse Helmets', 'Trampolines', 'Mattress Pads', 'Sunglasses', 'Wok Rings', 'Baby Cereal', 'Sink Caddies', 'Bird Ladders & Perches']
Arcade Equipment	Video Game Consoles	['Pet Pedometers', 'Potty Training', 'Kitchen & Dining Furniture Sets', 'Airsoft Gun Parts & Accessories', 'Tomatoes', 'Faucet Aerators', 'Rounders', 'Diving Regulators', 'Drinkware Holders', 'Artificial Food']
Circuit Boards & Components	Audio	['Outdoor Power Equipment Batteries', 'Tennis', 'Vacuum Accessories', 'Breathalyzers', 'Motorcycle Protective Clothing', 'Baby & Toddler Socks & Tights', 'Easter Egg Decorating Kits', 'Bedroom Vanities', 'Infrared Thermometers', 'Musical Cowbells']
Audio	Communications	['Paper Napkins', 'Blocking Wires', 'Marshmallows', 'Hunting & Wildlife Calls', 'Seitan', 'Orchestral String Instrument Bow Cases', 'Drain Cleaners', 'Skateboarding Protective Gear', 'Vehicle Motorcycle & Scooter Racks', 'Weapon Scopes & Sights']
Video Game Consoles	Audio	['Ice Makers', 'Outdoor Power Equipment Base Units', 'Facial Cleansing Kits', 'Water Filtration Accessories', 'Sushi Mats', 'Saucepans', 'Poker Chip Accessories', 'Flute Accessories', 'Acupuncture Models', 'Filing & Organization']
Communications	Circuit Boards & Components	['Compact Fluorescent Lamps', 'Tractors', 'Wetsuits', 'String Instruments', 'Wireless Presenters', 'Basters', 'Clarinet Straps & Supports', 'Windshield Repair Kits', 'Office Shredders', 'Balloons']
Circuit Boards & Components	Components	['Hockey Goals', 'Pet Glucose Meters', 'Ladles', 'Vehicle Steering Wheel Covers', 'Medical Carts', 'Coffee Tables', 'Tube Feeding Supplements', 'Fingertip Grips', 'Melon Ballers', 'Coats & Jackets']
Components	Communications	['Drywall', 'American Football Kicking Tees & Holders', 'Toothbrush Covers', 'Hand Dryer Accessories', 'Tonneau Covers', 'Augers', 'Insulation', 'Canopy & Gazebo Enclosure Kits', 'Flag & Windsock Pole Lights', 'Bird Ladders & Perches']
Communications	Computers	['Sesame Sticks', 'Bulletin Board Trim', 'Erotic DVDs & Videos', 'Food & Beverage Carriers', 'Lamp Post Bases', 'Solder & Flux', 'Hula Hoops', 'Tripods & Monopods', 'Window Screens', 'Combat Knives']
Components	Computers	['Child Swimming Aids', 'Cake Pans & Molds', 'Baby & Toddler Car Seat Accessories', 'Sewing Machines', 'Borescopes', 'Ceramic & Pottery Glazes', 'Dairy Products', 'Steam Presses', 'Camera & Video Camera Lenses', 'Place Cards']
Components	Electronics Accessories	['Foam Rollers', 'Horseradish Root', 'Ballasts & Starters', 'Fabric', 'Leotards & Unitards', 'Measuring Tool & Sensor Accessories', 'Janitorial Carts & Caddies', 'Utility Wire', 'Motorcycle Hand Guards', 'Face Mirrors']
Computers	Electronics Accessories	['Hammers', 'Hot Sauce', 'Stump Shrinkers', 'Baby & Toddler Dresses', 'Tofu', 'Bicycle Hub Parts', 'Billiard Pockets', 'Baby Snacks', 'Vehicle Seat Belt Straps', 'Paintball & Airsoft Goggles & Masks']
Computers	GPS Accessories	['Outdoor Games', 'Stadium Seats & Cushions', 'Lighting Accessories', 'Steam Table Pan Covers', 'Milling Machines', 'Leg Warmers', 'Pesticides', 'Kitchen Cabinets', 'Paintball & Airsoft Protective Gear', 'Electronic Drum Modules']
Electronics Accessories	GPS Accessories	['Grinders', 'Dictionary & Translation Software', 'Lattice', 'Arts & Entertainment', 'Cellos', 'Dust Masks', 'Chemical Hand Warmers', 'Airsoft Pellets', 'Berries', 'Basketball']
Electronics Accessories	GPS Navigation Systems	['Play Sprinkers', 'Inline Skates', 'Buttermilk', 'Firewood & Fuel', 'Nursing Covers', 'Sleds', 'Kitchen Appliance Accessories', 'Temporary Tattoos', 'Billiard Cue Chalk', 'Dry Boxes']
GPS Accessories	GPS Navigation Systems	['Blood Glucose Test Strips', 'Outdoor Sofas', 'Basketball Hoop Parts & Accessories', 'Tattooing Supplies', 'Thermostats', 'Sweet and Sour Sauces', 'Shower Benches & Seats', 'Gardening Scooters, Seats & Kneelers', 'Horse Tack Accessories', 'Picnic Blankets']
GPS Accessories	GPS Tracking Devices	['Homely Fruits', 'Wine Glass Charms', 'Ladles', 'Cat Treats', 'Bird & Wildlife Houses', 'Shower Doors & Enclosures', 'Fishing Traps', 'Decor', 'Sleeping Pads', 'Video Game Software']
GPS Navigation Systems	GPS Tracking Devices	['Sippy Cups', 'Sauté Pans', 'Bread Boxes & Bags', 'Range Hoods', 'Shaper Accessories', 'Mosquito Nets & Insect Screens', 'Clarinet Straps & Supports', 'Face Primer', 'Playground Balls', 'Shoe Trees & Shapers']
GPS Navigation Systems	Marine Electronics	['Handheld Power Drills', 'HIV Tests', 'Activity Tables', 'Animal Husbandry', 'Magnetic Sweepers', 'Golf Bags', 'Lotion & Sunscreen Applicators', 'Vehicle Soft Tops', 'Computer Software', 'Denture Repair Kits']
Marine Electronics	GPS Tracking Devices	['Impact Wrenches & Drivers', 'Dog Diaper Pads & Liners', 'Water Heater Elements', 'Pens & Pencils', 'Camera Lenses', 'Stovetop Kettles', 'Printable Fabric', 'American Football Helmet Accessories', 'Paddle Leashes', 'Saxophone Care Kits']
Networking	GPS Tracking Devices	['Dress Forms', 'Ponds', 'Surgical Gowns', 'Craft Organization', 'Colanders & Strainers', 'Magnet Toys', 'French Presses', 'Ice Bins', 'Watercraft Steering Parts', 'Bicycle Trainers']
Marine Electronics	Networking	['Lifts & Hoists', 'Cat Litter Boxes', 'Toasters & Grills', 'Mining & Quarrying', 'Thimbles & Sewing Palms', 'Baseball & Softball Autographed Paraphernalia', 'Batter & Coating Mixes', 'Food Sticks & Skewers', 'Saxophones', 'American Football Training Equipment']
Marine Electronics	Print, Copy, Scan & Fax	['Massage Oil', 'Water Bottles', 'Ice Cream Maker Accessories', 'Racquet Sport Toys', 'Window Films', 'Basting Brushes', 'Hinges', 'Drum Stick & Brush Accessories', 'Skin Care Masks & Peels', 'Spray String']
Print, Copy, Scan & Fax	Networking	['Contact Lens Care Kits', 'Track Lighting Fixtures', 'Kitchen & Dining Carts', 'Face Makeup', 'Atemoyas', 'Tablecloths', 'Ammunition Reloading Presses', 'Golf Cart Enclosures', 'Breast Pump Accessories', 'Woodwinds']
Radar Detectors	Networking	['Garden Pot Saucers & Trays', 'Hospital Curtains', 'Pot Racks', 'Soccer Gloves', 'Kimono Coats', 'Color Mixing Tools', 'Paint Brushes', 'Shaving Cream', 'Piercing & Tattooing', 'Baby Activity Toys']
Print, Copy, Scan & Fax	Radar Detectors	['Highlighters & Luminizers', 'Cooktops', 'Vehicle License Plates', 'MMA Shin Guards', 'Sharpeners', 'Sauna Heaters', 'Bows & Crossbows', 'Outdoor Blankets', 'Field Hockey Goals', 'Springs']
Print, Copy, Scan & Fax	Speed Radars	['Rolling Pin Rings', 'Bandanas & Headties', 'Deck Shuffleboard', 'Alcoholic Beverages', 'Vehicle Wheel Clamps', 'Wine Aerators', 'Fermentation & Pickling Crocks', 'Retail Display Props & Models', 'Radishes', 'Hair Pins']
Radar Detectors	Speed Radars	['Play Sprinkers', 'Cooking & Baking Ingredients', 'Food & Drink Stencils', 'Crafting Fibers', 'Marble Track Sets', 'Lawn Mower Wheels', 'Dock Cleats', 'Airsoft Guns', 'Utility Wire', 'Papier Mache Shapes']
Radar Detectors	Toll Collection Devices	['Laboratory Flasks', 'Microscope Eyepieces & Adapters', 'Mail Sorters', 'Screwdrivers', 'Baby Bottle Liners', 'Outdoor Power Equipment', 'Threaded Rods', 'Handkerchiefs', 'Bicycle Tires', 'Horse Halters']
Toll Collection Devices	Speed Radars	['Food Washers & Dryers', 'Tattooing Supplies', 'Weed Trimmers', 'Climbing Gloves', 'Dappen Dishes', 'Motor Vehicle Carrying Racks', 'Vehicle Service Manuals', 'Fishing Rod Bags & Cases', 'Hand Tool Sets', 'Baseball Uniforms']
Speed Radars	Video	['Muffins', 'Craft Scoring Tools', 'Clay Pigeon Throwers', 'Vehicle Wraps', 'Music Boxes', 'Cakes & Dessert Bars', 'Coffee & Tea Sets', 'Cabinet Backplates', 'Climbing Crash Pads', 'Fencing Jackets & Lamés']
Video	Toll Collection Devices	['Cash Boxes', 'Pizzelle Makers', 'Walking Aids', 'Vehicle Repair & Specialty Tools', 'Air & Filter Dryers', 'Landscape Fabric Accessories', 'Dart Flights', 'Snow Blower Accessories', 'Candle Snuffers', 'Puzzles']
Toll Collection Devices	Video Game Console Accessories	['Harmonica Cases', 'Shipping Supplies', 'Kite Buggies', 'Cardboard Cutouts', 'Cosmetic Sets', 'Violas', 'Soldering Irons', 'Saxophone Parts', 'Hand Spindles', 'Sword Stands & Displays']
Video Game Console Accessories	Video	['Sunglass Lenses', 'Prefabricated Kitchens & Kitchenettes', 'Ink Pads', 'Tractors', 'Fabric', 'Weather Stripping & Weatherization Supplies', 'Fuel', 'Hiking Poles', 'Skateboarding Protective Gear', 'Household Storage Containers']
Video Game Consoles	Video	['Party Supplies', 'Tractor Tires', 'Laser Pointers', 'Guitar Cases & Gig Bags', 'Flooring & Carpet', 'Mailbox Enclosures', 'Garden Hose Fittings & Valves', 'Steam Table Pan Covers', 'Paper Towel Holders & Dispensers', 'Acupuncture']
Video Game Consoles	Video Game Console Accessories	['Exercise Bikes', 'Cat Litter Box Mats', 'American Football Fan Accessories', 'Outerwear', 'Emergency Food Kits', 'Vehicles', 'Bicycle Handlebar Extensions', 'Fabric Stain Removers', 'Probes & Finders', 'Boxing & MMA Punch Mitts']
Beverages	Food Items	['Clipboards', 'Dolls, Playsets & Toy Figures', 'Yo-Yo Parts & Accessories', 'Bowl Scrapers', 'Golf Ball Markers', 'Decorative Plates', 'Photographic Paper', 'Obis', 'Shower Walls & Surrounds', 'Pipe Connectors']
Food Items	Beverages	['Satellite LNBs', 'Print Servers', 'Dinnerware Sets', 'Boxing Rings', 'Parchment Paper', 'Headphones & Headsets', 'Charcoal Chimneys', 'Cricket Helmets', 'Humidors', 'Darts']
Beverages	Tobacco Products	['Food Steaming Bags', 'Motor Vehicle Body Paint', 'Hand Bells & Chimes', 'Waste Containment', 'Tennis Racquet Grips & Tape', 'American Football Helmet Padding', 'Gaming Chairs', 'Makeup Finishing Sprays', 'Athletic Cups', 'Cymbal & Drum Cases']
Beverages	Tobacco Products	['Uniforms', 'Heat Guns', 'Track & Field', 'Ski & Snowboard Wax', 'Boxing & Martial Arts Body Protectors', 'Video Transmitters', 'Hammocks', 'Mosquito Nets & Insect Screens', 'Drain Cleaners', 'Bathtub Spouts']
Food Items	Tobacco Products	['Fitness Toy Accessories', 'Craft Shapes & Bases', 'Driver Accessories', 'Heat Detectors', 'Breadboards', 'Embossing Heat Tools', 'Dust Masks', 'Microwave Ovens', 'Towed Water Sports', 'Filling Pellets']
Food Items	Tobacco Products	['Battery Charge Controllers', 'Uniforms', 'Fireplace Andirons', 'Rolling Pin Accessories', 'Paddles & Oars', 'Medical Stretchers & Gurneys', 'Carving Chisels & Gouges', 'Flowers', 'Light Bulbs', 'Index Cards']
Baby & Toddler Furniture	Beds & Accessories	['Seal Stamps', 'Clarinet Small Parts', 'Grappling Dummies', 'Volleyball Knee Pads', 'Toilets & Bidets', 'Pulse Oximeters', 'Multifunction Writing Instruments', 'Tortillas & Wraps', 'Ski & Snowboard Bags', 'Fishing Hooks']
Baby & Toddler Furniture	Benches	['FM Transmitters', 'Iron Accessories', 'Dental Tools', 'Ammonia', 'Scale Model Kits', 'Ladder Carts', 'Checks', 'Pencil Lead & Refills', 'Conference Phones', 'Electrical Plug Caps']
Baby & Toddler Furniture	Table Accessories	['Bushes & Shrubs', 'Food Service', 'Diapers', 'Breadboards', 'Relish & Chutney', 'Tanning Beds', 'Medicated Lip Treatments', 'Pipe Connectors', 'Binding Supplies', 'Clarinet Swabs']
Tables	Baby & Toddler Furniture	['Bicycle Brake Sets', 'Building Toys', 'Erotic Clothing', 'Hard Cider', 'Steam Mops', 'Hair Coloring Accessories', 'Food Sticks & Skewers', 'Boomerangs', 'Breadfruit', 'Lathes']
Benches	Beds & Accessories	['Sashes', 'Display Boards', 'Network Cables', 'Baby Transport', 'Gun Slings', 'Camera Gears', 'Leg Warmers', 'Transcribers & Dictation Systems', 'Table Shuffleboard Powder', 'Nap Mats']
Beds & Accessories	Cabinets & Storage	['Laundry Detergent', 'Video Game Arcade Cabinets', 'Hand Looms', 'Breath Spray', 'Deep Fryer Accessories', 'Prepared Appetizers & Side Dishes', 'Vase Fillers & Table Scatters', 'Baby & Toddler Hats', 'DJ CD Players', 'Inflatable Bouncers']
Tables	Beds & Accessories	['Motor Vehicle Airbag Parts', 'Canoes', 'Fireplaces', 'Rice', 'Lawn Mower Tires', 'Power', 'Ice Screws', 'Modulators', 'Arrow Parts & Accessories', 'Car Window Nets']
Cabinets & Storage	Benches	['Watch Accessories', 'Shortening & Lard', 'Wrestling Uniforms', 'Ropes & Hardware Cable', 'Accessibility Furniture & Fixtures', 'Fusible Tape', 'Capos', 'Kitchen Knives', 'Suits', 'Drum Pedals']
Benches	Carts & Islands	['Kitchen Tools & Utensils', 'Broiling Pans', 'Ski & Snowboard Goggles', 'Motor Vehicle Window Parts & Accessories', 'Food & Drink Stencils', 'Gymnastics Bars & Balance Beams', 'Toy Jacks', 'PDAs', 'Tarps', 'Motorcycle Helmets']
Cabinets & Storage	Carts & Islands	['Sunglass Lenses', 'Game Racing Wheels', 'Sport & Safety Whistles', 'Computer Risers & Stands', 'Tool Knives', 'GPS Accessories', 'Tent Footprints', 'Surfboard Wax', 'Paintball & Airsoft Protective Gear', 'Altitude Training Masks']
Chair Accessories	Cabinets & Storage	['Aquatic Plant Fertilizers', 'Bicycle Skinsuits', 'Water Heaters', 'Wooden Pencils', 'Home Doors', 'Washer & Dryer Accessories', 'Decorative Nutcrackers', 'Animation Editing Software', 'Shaving Brushes', 'Padfolios']
Chair Accessories	Carts & Islands	['Liquor & Spirits', 'Fish Feeders', 'Unicycles', 'Craft Measuring & Marking Tools', 'Tambourines', 'Saxophone Cases & Gigbags', 'Sugar & Sweeteners', 'Anchors', 'Flowers', 'Baby Toys & Activity Equipment']
Carts & Islands	Chairs	['Dustpans', 'Curling Irons', 'Ice Cream Makers', 'Bicycle Bottom Brackets', 'Riding Toys', 'Vehicle Cargo Racks', 'Aquarium & Pond Tubing', 'Corsages & Boutonnières', 'Exercise & Fitness', 'Shutters']
Chairs	Chair Accessories	['Well Pumps & Systems', 'Stadium Seats & Cushions', 'Video Accessories', 'Flatware Sets', 'Ground Spikes', 'Vehicle Hitch Locks', 'Ice Skate Parts & Accessories', 'Water Coolers', 'Kitchen Utensil Sets', 'Hair Color']
Chair Accessories	Entertainment Centers & TV Stands	['HIV Tests', 'Paddles & Oars', 'Dips & Spreads', 'Beverage Dispensers', 'Hockey Autographed Paraphernalia', 'Seasonal Village Sets & Accessories', 'Bicycle Headset Spacers', 'Shaving Brushes', 'First Aid', 'Easter Egg Decorating Kits']
Chairs	Entertainment Centers & TV Stands	['Printer, Copier, & Fax Machine Circuit Boards', 'Track Lighting', 'Broiling Pans', 'Work Lights', 'Electronic Card Readers', 'Power Tool Combo Sets', 'Test Tubes', 'Specimen Cups', 'False Eyelash Adhesive', 'Roller Skating Pads']
Chairs	Furniture Sets	['Gin', 'Percussion', 'Leaf Blowers', 'Shuffleboard Tables', 'Clubs & Batons', 'Vehicle Hitch Locks', 'ROM', 'Fishing Traps', 'Laboratory Specimens', 'Control Panels']
Entertainment Centers & TV Stands	Furniture Sets	['Network Cards & Adapters', 'Relay Batons', 'Billiard Table Brushes', 'Headphones', 'Bicycle Wheel Axles & Skewers', 'Tacks & Pushpins', 'Radar Jammers', 'Painting Consumables', 'Control Panels', 'Canopy Poles']
Futon Frames	Entertainment Centers & TV Stands	['Camping Tools', 'Watch Accessories', 'Scale Models', 'Craft Knife Blades', 'Metal Detectors', 'Bicycle Shock Pumps', 'Dog Apparel', 'HVAC Controls', 'UV Light Meters', 'Hair Wreaths']
Furniture Sets	Futon Frames	['Skee-Ball Machines', 'PDA Cases', 'Apparel & Accessories', 'Fishing Toys', 'Travel Pouches', 'Floppy Drives', 'Home Publishing Software', 'Lighter Fluid', 'Motor Vehicle Wheel Parts', 'Vehicle Safety Equipment']
Futon Pads	Furniture Sets	['E-Book Reader Cases', 'Motor Vehicle Towing', 'Rings', 'Guitar String Winders', 'Corded Phones', 'Jewelry Cleaning Solutions & Polishes', 'Tofu', 'Emergency Tools & Kits', 'Wallpaper', 'Dentures']
Futon Frames	Futon Pads	['Garage Door Openers', 'Quickdraws', 'Water Cooler Bottles', 'Roller Skate Parts', 'Toy Gliders', 'Saw Stands', 'Pot & Pan Handles', 'PAP Machines', 'Handbags, Wallets & Cases', 'Baby Protective Wear']
Futons	Futon Frames	['Bathtubs', 'Billiard Cue Racks', 'Toasters & Grills', 'Drill Bit Sharpeners', 'Disco Balls', 'Fishing Tackle', 'Post Base Plates', 'Jigsaw Puzzles', 'Diving & Snorkeling Equipment Sets', 'Watercraft Ignition Parts']
Futons	Futon Pads	['Saxophone Necks', 'Cooktops', 'Plumbing Hoses & Supply Lines', 'Bluetooth Transmitters', 'Loungewear', 'Baseball & Softball Fan Accessories', 'Windsurfing Board Masts', 'Vehicle Battery Chargers', 'Watercraft Cleaners', 'Cocktail Decorations']
Office Furniture	Futon Pads	['Cufflinks', 'Window Magnets', 'Fishing Rod Holders & Storage Racks', 'Racquetball & Squash Gloves', 'Wall Jacks & Braces', 'Automotive Tires', 'Bicycle Tights', 'Spice Grinder Accessories', 'Bird Food', 'Cash Registers']
Office Furniture	Futons	['Powdered Beverage Mixes', 'Motorcycle Chest & Back Protectors', 'Baby Safety Locks & Guards', 'Printer Duplexers', 'Musical Scrapers & Ratchets', 'Small Animal Food', 'Foil', 'Test Tube Racks', 'Piercing & Tattooing', 'Office & Chair Mats']
Futons	Office Furniture Accessories	['Bicycle Cable Housings', 'Tarps', 'Action & Toy Figures', 'Pet Leash Extensions', 'Facial Tissues', 'Seafood', 'Vehicle Decor Accessory Sets', 'Countertop & Toaster Ovens', 'Golf Flags', 'Hair Forks & Sticks']
Office Furniture Accessories	Office Furniture	['Shampoo & Conditioner Sets', 'Chocolate Tempering Machines', 'Presentation Supplies', 'Weight Lifting Belts', 'Kitchen Counter & Beverage Station Organizers', 'Hair Dryers', 'Navigational Compasses', 'Golf Bags', 'Medical Syringes', 'Hair Steamers & Heat Caps']
Office Furniture	Ottomans	['Sewing Machine Feet', 'Boot Pulls', 'Party Streamers & Curtains', 'Lawn Vacuums', 'Pickleballs', 'Cat Toys', 'Peppers', 'Manicure Glue', 'Cookie & Brownie Dough', 'Business Cards']
