Subclass,Superclass,labels
"Computer Printers, Scanners & Supplies","Computers, Tablets & Network Hardware",1
Computer Cables & Connectors,"Computers, Tablets & Network Hardware",1
Laptop & Desktop Accessories,"Computers, Tablets & Network Hardware",1
"Vintage Computers, Parts & Accessories","Computers, Tablets & Network Hardware",1
Enterprise Networking & Servers,"Computers, Tablets & Network Hardware",1
Home Network & Connectivity Equipment,"Computers, Tablets & Network Hardware",1
Computer Power Protection & Distribution Equipment,"Computers, Tablets & Network Hardware",1
"Computer Monitors, Projectors & Accessories","Computers, Tablets & Network Hardware",1
Tablet & eReader Accessories,"Computers, Tablets & Network Hardware",1
"Computer Fans, Heat Sinks & Cooling Equipment","Computers, Tablets & Network Hardware",1
Interface & Add-On Cards,"Computers, Tablets & Network Hardware",1
Laptop Replacement Parts,"Computers, Tablets & Network Hardware",1
Computer Cases & Accessories,"Computers, Tablets & Network Hardware",1
Blank Media & Accessories,"Computers, Tablets & Network Hardware",1
"Hard Drives (HDD, SSD & NAS)","Computers, Tablets & Network Hardware",1
"Printer Ink, Toner & Paper","Computers, Tablets & Network Hardware",1
Printer & Scanner Parts & Accessories,"Computers, Tablets & Network Hardware",1
Laptop Add-On Cards,"Computers, Tablets & Network Hardware",1
Enterprise Network Switches & Hubs,"Computers, Tablets & Network Hardware",1
Enterprise Network Storage Disk Arrays,"Computers, Tablets & Network Hardware",1
Enterprise Network Server Components,"Computers, Tablets & Network Hardware",1
"Enterprise Network Servers, Clients & Terminals","Computers, Tablets & Network Hardware",1
"Server Racks, Chassis & Patch Panels","Computers, Tablets & Network Hardware",1
Enterprise Router Components,"Computers, Tablets & Network Hardware",1
"Computer Fans, Heat Sinks & Cooling Equipment",Computer Components & Parts,1
Interface & Add-On Cards,Computer Components & Parts,1
Laptop Replacement Parts,Computer Components & Parts,1
Computer Cases & Accessories,Computer Components & Parts,1
Motherboard Components & Accessories,Computer Components & Parts,1
Blank Media & Accessories,"Computer Drives, Storage & Blank Media",1
"Hard Drives (HDD, SSD & NAS)","Computer Drives, Storage & Blank Media",1
Movie Memorabilia Lobby Cards,Movie Memorabilia,1
Movie Photos,Movie Memorabilia,1
Movie Posters,Movie Memorabilia,1
Movie Pressbooks,Movie Memorabilia,1
Movie Ads & Flyers,Movie Memorabilia,1
Movie Scripts,Movie Memorabilia,1
Merchandise & Promotional Movie Memorabilia,Movie Memorabilia,1
Film Cells,Movie Memorabilia,1
Movie Wardrobes,Movie Memorabilia,1
Movie Press Kits,Movie Memorabilia,1
Movie Props,Movie Memorabilia,1
Original US Lobby Cards,Movie Memorabilia,1
Original International Lobby Cards,Movie Memorabilia,1
Movie Photos (1990-1999),Movie Memorabilia,1
Movie Photos (Pre-1940),Movie Memorabilia,1
Movie Photos (1940-1949),Movie Memorabilia,1
Movie Photos (1970-1979),Movie Memorabilia,1
Movie Photos (1950-1959),Movie Memorabilia,1
Movie Photos (1960-1969),Movie Memorabilia,1
Movie Photos (1980-1989),Movie Memorabilia,1
Movie Photos (2000-Now),Movie Memorabilia,1
Movie Photos (Current Releases),Movie Memorabilia,1
Original US Movie Posters,Movie Memorabilia,1
Original International Movie Posters,Movie Memorabilia,1
Original Movie Scripts,Movie Memorabilia,1
Movie Memorabilia Apparel,Movie Memorabilia,1
Original US Lobby Cards,Movie Memorabilia Lobby Cards,1
Original International Lobby Cards,Movie Memorabilia Lobby Cards,1
Movie Photos (1990-1999),Movie Photos,1
Movie Photos (Pre-1940),Movie Photos,1
Movie Photos (1940-1949),Movie Photos,1
Movie Photos (1970-1979),Movie Photos,1
Movie Photos (1950-1959),Movie Photos,1
Movie Photos (1960-1969),Movie Photos,1
Movie Photos (1980-1989),Movie Photos,1
Movie Photos (Current Releases),Movie Photos,1
TV Memorabilia Photos,TV Memorabilia,1
TV Memorabilia Posters,TV Memorabilia,1
TV Memorabilia Props,TV Memorabilia,1
TV Memorabilia Wardrobes,TV Memorabilia,1
Merchandise & Promotional TV Memorabilia Items,TV Memorabilia,1
TV Memorabilia Photos (Pre-1940),TV Memorabilia,1
TV Memorabilia Photos (1950-1959),TV Memorabilia,1
TV Memorabilia Photos (1960-1969),TV Memorabilia,1
TV Memorabilia Photos (1980-1989),TV Memorabilia,1
TV Memorabilia Photos (1990-1999),TV Memorabilia,1
TV Memorabilia Photos (2000-Now),TV Memorabilia,1
TV Memorabilia Original Posters,TV Memorabilia,1
TV Memorabilia Original Scripts,TV Memorabilia,1
TV Memorabilia Apparel,TV Memorabilia,1
Non-Sport Trading Card Supplies & Accessories,Non-Sport Trading Cards & Accessories,1
Diecast Construction Equipment,Diecast & Toy Vehicles,1
Diecast Farm Vehicles,Diecast & Toy Vehicles,1
Diecast Motorcycles & ATVs,Diecast & Toy Vehicles,1
Diecast Vehicle Banks,Diecast & Toy Vehicles,1
"Diecast & Toy Vehicle Accessories, Parts & Display",Diecast & Toy Vehicles,1
Diecast Aircraft & Spacecraft,Diecast & Toy Vehicles,1
Diecast Boats & Ships,Diecast & Toy Vehicles,1
Diecast Racing Cars,Diecast & Toy Vehicles,1
"Diecast Cars, Trucks & Vans",Diecast & Toy Vehicles,1
Other Diecast Vehicles,Diecast & Toy Vehicles,1
Friction Toys,"Electronic, Battery & Wind-Up Toys",1
Electronic & Interactive Toys,"Electronic, Battery & Wind-Up Toys",1
Battery Operated Toys,"Electronic, Battery & Wind-Up Toys",1
Wind-Up & Walking Toys,"Electronic, Battery & Wind-Up Toys",1
"VideoNow Players, PVDs & Accessories","Electronic, Battery & Wind-Up Toys",1
Battery Operated Toys (1990-Now),"Electronic, Battery & Wind-Up Toys",1
Steiff Stuffed Animals,Stuffed Animals,1
Russ Stuffed Animals,Stuffed Animals,1
Webkinz & Lil'Kinz Stuffed Animals,Stuffed Animals,1
"VideoNow Players, PVDs & Accessories",Electronic & Interactive Toys,1
Role Playing Games,Games,1
Miniatures & War Games,Games,1
Board & Traditional Games,Games,1
Card Games & Poker,Games,1
Dungeons & Dragons,Games,1
Warhammer Miniature Wargames,Games,1
HeroClix War Games,Games,1
Star Wars War Games,Games,1
"Dolls, Clothing & Accessories",Dolls & Teddy Bears,1
"Teddy Bears, Clothing & Accessories",Dolls & Teddy Bears,1
Dollhouses & Dollhouse Miniatures,Dolls & Teddy Bears,1
Doll Clothes & Accessories,Dolls & Teddy Bears,1
Doll Books & Guides,Dolls & Teddy Bears,1
Doll Clothes & Accessories,"Dolls, Clothing & Accessories",1
US Coins,Coins & Paper Money,1
Stocks & Bonds,Coins & Paper Money,1
World Coins,Coins & Paper Money,1
Exonumia,Coins & Paper Money,1
US Paper Money,Coins & Paper Money,1
World Paper Money,Coins & Paper Money,1
Coin & Paper Money Publications & Supplies,Coins & Paper Money,1
Bullion,Coins & Paper Money,1
Medieval Coins,Coins & Paper Money,1
Virtual Currency,Coins & Paper Money,1
US Gold Coins (Pre-1933),Coins & Paper Money,1
US Commemorative Coins,Coins & Paper Money,1
US Three Cents,Coins & Paper Money,1
US Small Cents,Coins & Paper Money,1
US Large Cents,Coins & Paper Money,1
US Nickels,Coins & Paper Money,1
US Dimes,Coins & Paper Money,1
US Quarters,Coins & Paper Money,1
US Half Dollar Coins,Coins & Paper Money,1
US Dollar Coins,Coins & Paper Money,1
US Half Cents,Coins & Paper Money,1
World Stocks & Bonds,Coins & Paper Money,1
African Coins,Coins & Paper Money,1
Asian Coins,Coins & Paper Money,1
North & Central American Coins,Coins & Paper Money,1
European Coins,Coins & Paper Money,1
South American Coins,Coins & Paper Money,1
Middle Eastern Coins,Coins & Paper Money,1
US Large Size Paper Money Notes,Coins & Paper Money,1
US Small Size Paper Money Notes,Coins & Paper Money,1
European Paper Money,Coins & Paper Money,1
African Paper Money,Coins & Paper Money,1
Australian & Oceanian Paper Money,Coins & Paper Money,1
North & Central American Paper Money,Coins & Paper Money,1
Asian Paper Money,Coins & Paper Money,1
Middle Eastern Paper Money,Coins & Paper Money,1
Coin & Paper Money Publications,Coins & Paper Money,1
Gold Bullion,Coins & Paper Money,1
Silver Bullion,Coins & Paper Money,1
US Gold Coins (Pre-1933),US Coins,1
US Commemorative Coins,US Coins,1
US Three Cents,US Coins,1
US Small Cents,US Coins,1
US Large Cents,US Coins,1
US Nickels,US Coins,1
US Dimes,US Coins,1
US Quarters,US Coins,1
US Half Dollar Coins,US Coins,1
US Dollar Coins,US Coins,1
US Half Dimes,US Coins,1
US Half Cents,US Coins,1
World Stocks & Bonds,Stocks & Bonds,1
Transportation Stocks & Bonds,Stocks & Bonds,1
African Coins,World Coins,1
Asian Coins,World Coins,1
Australian & Oceanian Coins,World Coins,1
North & Central American Coins,World Coins,1
European Coins,World Coins,1
South American Coins,World Coins,1
Middle Eastern Coins,World Coins,1
Chinese Coins,World Coins,1
India Coins,World Coins,1
Korean Coins,World Coins,1
Philippines Coins,World Coins,1
Australian Coins,World Coins,1
UK Coins,World Coins,1
German Coins,World Coins,1
"Italy, San Marino & Vatican Coins",World Coins,1
Russia Coins,World Coins,1
United States Stamps,Stamps,1
British Colony & Territory Stamps,Stamps,1
Worldwide Stamps,Stamps,1
European Stamps,Stamps,1
Postal Stamp Publications & Supplies,Stamps,1
Topical Postal Stamps,Stamps,1
Specialty Philately,Stamps,1
Australian & Oceanian Stamps,Stamps,1
Canadian Stamps,Stamps,1
Latin American Stamps,Stamps,1
British Stamps,Stamps,1
Asian Stamps,Stamps,1
Middle Eastern Stamps,Stamps,1
African Stamps,Stamps,1
Caribbean Stamps,Stamps,1
US Back of Book Stamps,Stamps,1
US Stamp Covers,Stamps,1
Animal Kingdom Postal Stamps,Stamps,1
Organizations Postal Stamps,Stamps,1
Sports Postal Stamps,Stamps,1
Transportation Postal Stamps,Stamps,1
Australian Stamps,Stamps,1
US Back of Book Stamps,United States Stamps,1
US Stamp Covers,United States Stamps,1
US Event Stamp Covers,United States Stamps,1
US First Day Covers (1951-Now),United States Stamps,1
US First Day Covers (Pre-1951),United States Stamps,1
"Textbooks, Educational & Reference Books",Books & Magazines,1
Book Accessories,Books & Magazines,1
Loose Diamonds & Gemstones,Jewelry & Watches,1
"Jewelry Care, Design & Repair",Jewelry & Watches,1
"Watches, Parts & Accessories",Jewelry & Watches,1
Men's Jewelry,Jewelry & Watches,1
Handcrafted & Artisan Jewelry,Jewelry & Watches,1
Children's Jewelry,Jewelry & Watches,1
Engagement & Wedding Jewelry,Jewelry & Watches,1
Vintage & Antique Jewelry,Jewelry & Watches,1
Watches,Jewelry & Watches,1
"Watch Parts, Tools & Guides",Jewelry & Watches,1
Watch Accessories,Jewelry & Watches,1
Radio Communication Electronics,Consumer Electronics,1
Vehicle Electronics & GPS,Consumer Electronics,1
"TV, Video & Home Audio Electronics",Consumer Electronics,1
Home Telephones & Accessories,Consumer Electronics,1
Vintage Electronics,Consumer Electronics,1
Portable Audio & Headphones,Consumer Electronics,1
"Virtual Reality Headsets, Parts & Accessories",Consumer Electronics,1
Ham & Amateur Radio Electronics,Consumer Electronics,1
Radio Antennas,Consumer Electronics,1
Radio Communication Parts & Accessories,Consumer Electronics,1
Car Electronics Accessories,Consumer Electronics,1
Car Audio in Consumer Electronics,Consumer Electronics,1
Car Audio & Video Installation Equipment,Consumer Electronics,1
Car Video Monitors & Equipment,Consumer Electronics,1
Car Alarms & Security in Consumer Electronics,Consumer Electronics,1
Home Audio Equipment,Consumer Electronics,1
TV & Video Equipment,Consumer Electronics,1
"TV, Video & Audio Accessories",Consumer Electronics,1
Vintage Audio & Video Electronics,Consumer Electronics,1
Portable Audio Accessories,Consumer Electronics,1
Home Surveillance Systems,Consumer Electronics,1
"Smart Speakers, Hubs & Accessories",Consumer Electronics,1
Ham & Amateur Radio Electronics,Radio Communication Electronics,1
Radio Antennas,Radio Communication Electronics,1
Radio Communication Parts & Accessories,Radio Communication Electronics,1
Household & Cleaning Supplies,Home & Garden,1
Tools & Workshop Equipment,Home & Garden,1
"Yard, Garden & Outdoor Living Items",Home & Garden,1
School Supplies,Home & Garden,1
Home Improvement,Home & Garden,1
Greeting Cards & Party Supplies,Home & Garden,1
Wedding Supplies,Home & Garden,1
Home Décor,Home & Garden,1
Food & Beverages,Home & Garden,1
Home & Garden Wholesale Lots,Home & Garden,1
Candles & Home Fragrance,Home & Garden,1
"Bathroom Fixtures, Accessories & Supplies",Home & Garden,1
Bedding,Home & Garden,1
Window Treatments & Hardware,Home & Garden,1
"Lamps, Lighting & Ceiling Fans",Home & Garden,1
Kitchen Fixtures,Home & Garden,1
Holiday & Seasonal Décor,Home & Garden,1
Kids' & Teens' Home Items,Home & Garden,1
Fresh Cut Flowers & Supplies,Home & Garden,1
General Household Supplies,Home & Garden,1
Household Laundry Supplies,Home & Garden,1
Household Cleaning Tools,Home & Garden,1
Hand Tools,Home & Garden,1
Safety & Protective Gear,Home & Garden,1
Air Tools & Air Compressors,Home & Garden,1
Measuring & Layout Tools,Home & Garden,1
Tool Boxes & Storage,Home & Garden,1
Workshop Equipment,Home & Garden,1
Power Tool & Air Tool Accessories,Home & Garden,1
"Yard, Garden & Outdoor Décor",Home & Garden,1
Garden Hand Tools & Equipment,Home & Garden,1
Pools & Spas,Home & Garden,1
"Plants, Seeds & Bulbs",Home & Garden,1
Bird & Wildlife Accessories,Home & Garden,1
"Outdoor Ponds, Fountains & Water Features",Home & Garden,1
Outdoor Lighting,Home & Garden,1
"Plant Care Supplies, Soil & Accessories",Home & Garden,1
Garden Watering Equipment,Home & Garden,1
Hydroponic Supplies,Home & Garden,1
"Outdoor Heating, Cooking & Eating",Home & Garden,1
Outdoor Power Equipment,Home & Garden,1
"Garden & Patio Fencing, Privacy Screens & Gates",Home & Garden,1
"Lawn Mowers, Parts & Accessories",Home & Garden,1
Weed & Pest Control,Home & Garden,1
Landscaping & Garden Materials,Home & Garden,1
Garden Structures & Shade Equipment,Home & Garden,1
Composting & Yard Waste Supplies,Home & Garden,1
Home Plumbing & Fixtures,Home & Garden,1
"Home HVAC, Parts & Accessories",Home & Garden,1
Electrical Supplies,Home & Garden,1
Beds & Headboards,Home & Garden,1
Party Supplies,Home & Garden,1
Gift Wrapping Supplies,Home & Garden,1
Decorative Accessories,Home & Garden,1
"Kitchen, Dining & Bar Storage Equipment",Home & Garden,1
Cookware,Home & Garden,1
Kitchen Tools & Gadgets,Home & Garden,1
"Flatware, Knives & Cutlery",Home & Garden,1
Kitchen & Dining Linens & Textiles,Home & Garden,1
Small Kitchen Appliances,Home & Garden,1
Bar Tools & Accessories,Home & Garden,1
Dinnerware & Serveware,Home & Garden,1
Bakeware,Home & Garden,1
Baking Accessories and Cake Decorating,Home & Garden,1
"Brewing, Distilling & Wine Making",Home & Garden,1
Pantry,Home & Garden,1
"Coffee, Tea & Soft Drinks",Home & Garden,1
"Beer, Wine & Spirits",Home & Garden,1
Wholesale Tools,Home & Garden,1
Bathroom Supplies & Accessories,Home & Garden,1
Shower & Bathtub Accessories,Home & Garden,1
Toilets & Bidets,Home & Garden,1
"Showers, Bathtubs & Parts",Home & Garden,1
Steam Showers,Home & Garden,1
Smart Lighting Products,Home & Garden,1
"Refrigerators, Freezers, Parts & Accessories",Home & Garden,1
"Washers, Dryers, Parts & Accessories",Home & Garden,1
Ranges & Cooking Appliances,Home & Garden,1
Major Appliances Parts & Accessories,Home & Garden,1
Kids' & Teens' Kitchen & Dining Supplies,Home & Garden,1
Kids' & Teens' Home Décor & Organization,Home & Garden,1
Kids' & Teens' Bedding,Home & Garden,1
Kids' & Teens' Furniture,Home & Garden,1
Kids' & Teens' Lighting Fixtures,Home & Garden,1
General Household Supplies,Household & Cleaning Supplies,1
Household Laundry Supplies,Household & Cleaning Supplies,1
Home Organization Supplies,Household & Cleaning Supplies,1
Household Cleaning Tools,Household & Cleaning Supplies,1
Dog Supplies,Pet Supplies,1
Cat Supplies,Pet Supplies,1
Bird Supplies,Pet Supplies,1
Small Animal Supplies,Pet Supplies,1
Dog Grooming Supplies,Pet Supplies,1
Dog Transport & Travel Supplies,Pet Supplies,1
Dog Training & Obedience Supplies,Pet Supplies,1
Office Equipment & Supplies,Business & Industrial,1
Industrial Building Materials & Supplies,Business & Industrial,1
Agriculture & Forestry Equipment,Business & Industrial,1
Restaurant & Food Service,Business & Industrial,1
Material Handling,Business & Industrial,1
Websites & Businesses for Sale,Business & Industrial,1
"Healthcare, Lab & Dental",Business & Industrial,1
Printing & Graphic Arts,Business & Industrial,1
Electrical Equipment & Supplies,Business & Industrial,1
"Test, Measurement & Inspection Equipment",Business & Industrial,1
Industrial Automation & Motion Controls,Business & Industrial,1
