Subclass,Superclass,labels
Spieluhren,Baby,1
Walker & Gehfrei,Baby,1
Geschenke,Baby,1
Kerzen,Baby,1
Kissen,Baby,1
Schmuck,Baby,1
Sonstige,Baby,1
Auto-Kindersitze,Baby,1
Bettaustattung,Baby,1
Möbel,Baby,1
Sonstige,Baby,1
Spielzeug,Baby,1
Bastelmaterialien,Bastel- & Künstlerbedarf,1
Bauern- & Dekorationsmalerei,Bastel- & Künstlerbedarf,1
Handarbeit,Bastel- & Künstlerbedarf,1
Holzbearbeitung,Bastel- & Künstlerbedarf,1
Kreatives Gestalten,Bastel- & Künstlerbedarf,1
Lederbearbeitung,Bastel- & Künstlerbedarf,1
Nähen,Bastel- & Künstlerbedarf,1
Plastisches Gestalten,Bastel- & Künstlerbedarf,1
Schmuckherstellung,Bastel- & Künstlerbedarf,1
Scrapbooking & Papierbasteln,Bastel- & Künstlerbedarf,1
Stoffe,Bastel- & Künstlerbedarf,1
Textilmalerei & Dekorationen,Bastel- & Künstlerbedarf,1
Basismaterialien,Bastel- & Künstlerbedarf,1
Bastelpapier,Bastel- & Künstlerbedarf,1
Bastelwerkzeug,Bastel- & Künstlerbedarf,1
Klebstoff & Klebeband,Bastel- & Künstlerbedarf,1
Marker & Stifte,Bastel- & Künstlerbedarf,1
Organisation & Aufbewahrung,Bastel- & Künstlerbedarf,1
Aufkleber & Transfers,Bastel- & Künstlerbedarf,1
Rohlinge,Bastel- & Künstlerbedarf,1
Schablonen,Bastel- & Künstlerbedarf,1
Sonstige,Bastel- & Künstlerbedarf,1
Vorlagen & Anleitungen,Bastel- & Künstlerbedarf,1
Frivolité & Klöppeln,Bastel- & Künstlerbedarf,1
Garne,Bastel- & Künstlerbedarf,1
Häkeln & Stricken,Bastel- & Künstlerbedarf,1
Makramee,Bastel- & Künstlerbedarf,1
Sonstige,Bastel- & Künstlerbedarf,1
Spinnen & Filzen,Bastel- & Künstlerbedarf,1
Sticken & Kreuzsticken,Bastel- & Künstlerbedarf,1
Teppichherstellung,Bastel- & Künstlerbedarf,1
Brandmalgeräte,Bastel- & Künstlerbedarf,1
Bücher & Zeitschriften,Bastel- & Künstlerbedarf,1
Drechselwerkzeug,Bastel- & Künstlerbedarf,1
Holzbearbeitungsmaterialien,Bastel- & Künstlerbedarf,1
Schnitzwerkzeug,Bastel- & Künstlerbedarf,1
Sonstige,Bastel- & Künstlerbedarf,1
Embossing,Bastel- & Künstlerbedarf,1
Farbsteine,Bastel- & Künstlerbedarf,1
Floristik-Zubehör,Bastel- & Künstlerbedarf,1
Kerzen- & Seifenherstellung,Bastel- & Künstlerbedarf,1
Korbmachen/ Flechtkunst,Bastel- & Künstlerbedarf,1
Lampenbau,Bastel- & Künstlerbedarf,1
Mosaik-Technik,Bastel- & Künstlerbedarf,1
Polstereiwerkzeug & -Zubehör,Bastel- & Künstlerbedarf,1
Schmelzolan,Bastel- & Künstlerbedarf,1
Stempel,Bastel- & Künstlerbedarf,1
Tiffany,Bastel- & Künstlerbedarf,1
Tontöpfe,Bastel- & Künstlerbedarf,1
Wandschmuck & -tattoos,Bastel- & Künstlerbedarf,1
Window Color,Bastel- & Künstlerbedarf,1
Collagen,Bastel- & Künstlerbedarf,1
Drucktechniken,Bastel- & Künstlerbedarf,1
Malen,Bastel- & Künstlerbedarf,1
Sonstige,Bastel- & Künstlerbedarf,1
Zeichnen,Bastel- & Künstlerbedarf,1
Leder & Felle,Bastel- & Künstlerbedarf,1
Lederbearbeitung - Werkzeug,Bastel- & Künstlerbedarf,1
Lederbearbeitung & Accessoires,Bastel- & Künstlerbedarf,1
Lederpflege & -farben,Bastel- & Künstlerbedarf,1
Muster & Bücher,Bastel- & Künstlerbedarf,1
Sonstige,Bastel- & Künstlerbedarf,1
Anreißwerkzeuge,Bastel- & Künstlerbedarf,1
Grundlagen & Unterkleidung,Bastel- & Künstlerbedarf,1
Handnähnadeln & Access.,Bastel- & Künstlerbedarf,1
Messwerkzeuge,Bastel- & Künstlerbedarf,1
Nähgarne,Bastel- & Künstlerbedarf,1
Nähkästen & Boxen,Bastel- & Künstlerbedarf,1
Quilten,Bastel- & Künstlerbedarf,1
Schneiderwerkzeuge,Bastel- & Künstlerbedarf,1
Schnittmuster,Bastel- & Künstlerbedarf,1
Sonstige,Bastel- & Künstlerbedarf,1
Verschlüsse,Bastel- & Künstlerbedarf,1
Verzierungen,Bastel- & Künstlerbedarf,1
Keramik & Töpfern,Bastel- & Künstlerbedarf,1
Modellieren,Bastel- & Künstlerbedarf,1
Sonstige,Bastel- & Künstlerbedarf,1
Steinbearbeitung,Bastel- & Künstlerbedarf,1
Aufbewahrung & Ausstellung,Bastel- & Künstlerbedarf,1
Cabochons,Bastel- & Künstlerbedarf,1
Charms & Anhänger,Bastel- & Künstlerbedarf,1
"Drähte, Fäden & Bänder",Bastel- & Künstlerbedarf,1
Perlen- & Schmuckwerkzeug,Bastel- & Künstlerbedarf,1
"Perlen, Schmucksteine &-kugeln",Bastel- & Künstlerbedarf,1
Sonstige,Bastel- & Künstlerbedarf,1
"Bücher, Muster & Anleitungen",Bastel- & Künstlerbedarf,1
Fertige Seiten & Stücke,Bastel- & Künstlerbedarf,1
Papierbasteln,Bastel- & Künstlerbedarf,1
Pappe,Bastel- & Künstlerbedarf,1
Pergamentpapier,Bastel- & Künstlerbedarf,1
Präge- & Stanzma. & Embossing,Bastel- & Künstlerbedarf,1
Scrapbooking & Karten,Bastel- & Künstlerbedarf,1
Scrapbooking,Bastel- & Künstlerbedarf,1
Sonstige,Bastel- & Künstlerbedarf,1
Bügelbilder,Bastel- & Künstlerbedarf,1
Schneidemaschinen,Bastel- & Künstlerbedarf,1
Seidenmalerei,Bastel- & Künstlerbedarf,1
Sonstige,Bastel- & Künstlerbedarf,1
Textilfarben,Bastel- & Künstlerbedarf,1
Textilstifte & Stoffmalfarben,Bastel- & Künstlerbedarf,1
Augenoptik,Beauty & Gesundheit,1
Enthaarung & Rasur,Beauty & Gesundheit,1
Familienplanung & Erotik,Beauty & Gesundheit,1
Hilfsmittel,Beauty & Gesundheit,1
Körperpflege,Beauty & Gesundheit,1
Make-up,Beauty & Gesundheit,1
Maniküre & Pediküre,Beauty & Gesundheit,1
Massage,Beauty & Gesundheit,1
Medikamente von Apothekern,Beauty & Gesundheit,1
Mund- & Zahnpflege,Beauty & Gesundheit,1
Natur- & Alternativheilmittel,Beauty & Gesundheit,1
Parfums,Beauty & Gesundheit,1
Pflege- & Medizinischer Bedarf,Beauty & Gesundheit,1
Sonnenschutz & Solarium,Beauty & Gesundheit,1
Tattoos & Körperkunst,Beauty & Gesundheit,1
Vitamine & Lifestyle Nahrungsergänzungsmittel,Beauty & Gesundheit,1
Augenbäder & -tropfen,Beauty & Gesundheit,1
Augenpflaster & -klappen,Beauty & Gesundheit,1
Brillenbänder,Beauty & Gesundheit,1
Brillenersatzteile,Beauty & Gesundheit,1
Brillenfassungen,Beauty & Gesundheit,1
Brillengläser,Beauty & Gesundheit,1
Brillenreparatur,Beauty & Gesundheit,1
Kontaktlinsen,Beauty & Gesundheit,1
Kontaktlinsenbehälter,Beauty & Gesundheit,1
Kontaktlinsenpflege,Beauty & Gesundheit,1
Korrekturbrillen,Beauty & Gesundheit,1
Lesebrillen,Beauty & Gesundheit,1
Lupen,Beauty & Gesundheit,1
Reinigungstücher & -sprays,Beauty & Gesundheit,1
Spezialgläser,Beauty & Gesundheit,1
After Shave,Beauty & Gesundheit,1
Elektrische Geräte Enthaarung & Rasur,Beauty & Gesundheit,1
Enthaarungscremes & Sprays,Beauty & Gesundheit,1
Enthaarungswachs,Beauty & Gesundheit,1
Enthaarungswachs Zubehör,Beauty & Gesundheit,1
Pinsel,Beauty & Gesundheit,1
Pinzetten,Beauty & Gesundheit,1
Rasierschäume & -gele,Beauty & Gesundheit,1
Rasier-Sets & Geschenkideen,Beauty & Gesundheit,1
Aphrodisiaka,Beauty & Gesundheit,1
Empfängnisverhütung,Beauty & Gesundheit,1
Fantasie & Fetisch,Beauty & Gesundheit,1
Fertilitätsmonitore & -tests,Beauty & Gesundheit,1
Gleitmittel,Beauty & Gesundheit,1
Hilfsmittel,Beauty & Gesundheit,1
Schwangerschaftstests,Beauty & Gesundheit,1
Bürsten & Kämme,Beauty & Gesundheit,1
Dauerwelle,Beauty & Gesundheit,1
Duschhauben,Beauty & Gesundheit,1
Elektrische Haarstyling Geräte,Beauty & Gesundheit,1
Färbemittel,Beauty & Gesundheit,1
Frisierprodukte,Beauty & Gesundheit,1
Haarglättungsprodukte,Beauty & Gesundheit,1
"Haartherapien, -öle & -schutz",Beauty & Gesundheit,1
Haarwuchsmittel,Beauty & Gesundheit,1
Perücken & Haarverlängerungen,Beauty & Gesundheit,1
Sets & Kits,Beauty & Gesundheit,1
Shampoos & Spülungen,Beauty & Gesundheit,1
Spangen & Frisier-Accessoires,Beauty & Gesundheit,1
Akne & Unreine Haut,Beauty & Gesundheit,1
Anti-Faltenprodukte,Beauty & Gesundheit,1
Augenpflege,Beauty & Gesundheit,1
Ersatzteile für Gesichtspflegegeräte,Beauty & Gesundheit,1
Gesichtsmasken,Beauty & Gesundheit,1
Gesichtspeelings,Beauty & Gesundheit,1
Gesichtspflegegeräte,Beauty & Gesundheit,1
Gesichtsreiniger & -wasser,Beauty & Gesundheit,1
Illuminierende Cremes,Beauty & Gesundheit,1
Lippenpflege,Beauty & Gesundheit,1
Make-up-Entferner,Beauty & Gesundheit,1
Mattierende Tücher,Beauty & Gesundheit,1
Mikrodermabrasion,Beauty & Gesundheit,1
Nachtpflege,Beauty & Gesundheit,1
Peelings,Beauty & Gesundheit,1
Sets & Geschenkideen,Beauty & Gesundheit,1
Tagespflege,Beauty & Gesundheit,1
Wattestäbchen,Beauty & Gesundheit,1
Alltagshilfen,Beauty & Gesundheit,1
Barrierefreie Möbel & Inventar,Beauty & Gesundheit,1
Messgeräte & Tests,Beauty & Gesundheit,1
Mobilitäts- & Gehhilfen,Beauty & Gesundheit,1
Orthopädiebedarf,Beauty & Gesundheit,1
Badebomben,Beauty & Gesundheit,1
Badeöle,Beauty & Gesundheit,1
Bade-Sets,Beauty & Gesundheit,1
Deodorants,Beauty & Gesundheit,1
Duschlotionen & Duschgels,Beauty & Gesundheit,1
Flüssig-Handseife,Beauty & Gesundheit,1
Körperpuder,Beauty & Gesundheit,1
Körpersprays,Beauty & Gesundheit,1
Narbenbehandlung,Beauty & Gesundheit,1
Reiseflaschen & -behälter,Beauty & Gesundheit,1
Schaumbäder,Beauty & Gesundheit,1
Schwämme & Bürsten,Beauty & Gesundheit,1
Stückseife,Beauty & Gesundheit,1
Verschiedene Badeprodukte,Beauty & Gesundheit,1
Augen,Beauty & Gesundheit,1
Body Make-up,Beauty & Gesundheit,1
Gemischte Schminksammlungen,Beauty & Gesundheit,1
Lippen,Beauty & Gesundheit,1
Make-up Sets & Kits,Beauty & Gesundheit,1
Make-up Taschen & Koffer,Beauty & Gesundheit,1
Make-up-Utensilien,Beauty & Gesundheit,1
Teint,Beauty & Gesundheit,1
Leere Behälter,Beauty & Gesundheit,1
Nagellack & Puder,Beauty & Gesundheit,1
Nagellackentferner,Beauty & Gesundheit,1
Nagelpflege & Behandlung,Beauty & Gesundheit,1
Nagelpflegeinstrumente,Beauty & Gesundheit,1
Nail-Art,Beauty & Gesundheit,1
Spa & Bad-Geräte,Beauty & Gesundheit,1
"Übung, Schulung & Präsentation",Beauty & Gesundheit,1
Bänke & Stühle,Beauty & Gesundheit,1
Elektrische Massagesessel,Beauty & Gesundheit,1
Kissen & Nackenrollen,Beauty & Gesundheit,1
Laken & Bezüge,Beauty & Gesundheit,1
Lotionen & Cremes,Beauty & Gesundheit,1
Massagegeräte,Beauty & Gesundheit,1
Massagesteine,Beauty & Gesundheit,1
Sonstige,Beauty & Gesundheit,1
Allergie & Heuschnupfen,Beauty & Gesundheit,1
Asthma,Beauty & Gesundheit,1
Augenpflege,Beauty & Gesundheit,1
Beruhigung & Schlaf,Beauty & Gesundheit,1
Erkältung & Grippe,Beauty & Gesundheit,1
Fieberbläschen,Beauty & Gesundheit,1
Hauterkrankungen & Wunden,Beauty & Gesundheit,1
"Herz, Kreislauf & Gefäße",Beauty & Gesundheit,1
Homöopathie,Beauty & Gesundheit,1
"Magen, Darm & Verdauung",Beauty & Gesundheit,1
Medizinische Haarbehandlungen,Beauty & Gesundheit,1
"Mutter, Kind & Familienplanung",Beauty & Gesundheit,1
Nahrungsergänzungsmittel & Gewichtsverlust,Beauty & Gesundheit,1
"Niere, Blase & Prostata",Beauty & Gesundheit,1
Ohrenpflege,Beauty & Gesundheit,1
Probiotika,Beauty & Gesundheit,1
Raucherentwöhnung,Beauty & Gesundheit,1
Schmerzen,Beauty & Gesundheit,1
Sonstige,Beauty & Gesundheit,1
Sterile Lösungen & Desinfektionsmittel,Beauty & Gesundheit,1
Stoffwechsel & Schilddrüse,Beauty & Gesundheit,1
Tiergesundheit,Beauty & Gesundheit,1
Vitamine & Mineralstoffe,Beauty & Gesundheit,1
Atemerfrischer,Beauty & Gesundheit,1
Dritte Zähne,Beauty & Gesundheit,1
Elektrische Mund- & Zahnpflege,Beauty & Gesundheit,1
Handzahnbürsten,Beauty & Gesundheit,1
Kieferorthopädie,Beauty & Gesundheit,1
Mundwasser,Beauty & Gesundheit,1
Provisorische Zahnersätze & Zubehör,Beauty & Gesundheit,1
Zahnpasta,Beauty & Gesundheit,1
Zahnschutze,Beauty & Gesundheit,1
Zahnseide & Interdentalbürsten,Beauty & Gesundheit,1
Zahnungshilfen,Beauty & Gesundheit,1
Zahnweiß,Beauty & Gesundheit,1
Akupunktur,Beauty & Gesundheit,1
Alternative Therapien,Beauty & Gesundheit,1
Aroma- & ätherische Öle,Beauty & Gesundheit,1
Entgiftungspflaster,Beauty & Gesundheit,1
Ionische Fußbäder,Beauty & Gesundheit,1
Lichttherapie,Beauty & Gesundheit,1
Magnetfeldtherapie,Beauty & Gesundheit,1
Nasenduschen & -spülungen,Beauty & Gesundheit,1
Pflanzliche Heilmittel,Beauty & Gesundheit,1
Reizstromtherapie,Beauty & Gesundheit,1
Selbsthilfe-Medien,Beauty & Gesundheit,1
Sonstige,Beauty & Gesundheit,1
Titan-Therapiegeräte,Beauty & Gesundheit,1
Vakuumsaug- & Schröpf-Therapie,Beauty & Gesundheit,1
Herren,Beauty & Gesundheit,1
Kinder,Beauty & Gesundheit,1
Unisex,Beauty & Gesundheit,1
Antistressbälle,Beauty & Gesundheit,1
Blutzucker-Behandlung,Beauty & Gesundheit,1
CPAP Zubehör,Beauty & Gesundheit,1
Damenhygiene,Beauty & Gesundheit,1
Erste Hilfe,Beauty & Gesundheit,1
Fußcremes & -pflege,Beauty & Gesundheit,1
Kälte- & Wärmetherapie,Beauty & Gesundheit,1
Körperhygiene,Beauty & Gesundheit,1
Pillendosen,Beauty & Gesundheit,1
Schlafhilfen,Beauty & Gesundheit,1
Sonstige,Beauty & Gesundheit,1
Airbrush-Tanning Kompressor,Beauty & Gesundheit,1
Airbrush-Tanning-Lösungen,Beauty & Gesundheit,1
Airbrush-Tanning-Sets,Beauty & Gesundheit,1
Airbrush-Tanning-Teile,Beauty & Gesundheit,1
Airbrush-Zelte,Beauty & Gesundheit,1
Après-Sun Hautpflege,Beauty & Gesundheit,1
Bräunungsgeräte-Ersatzteile,Beauty & Gesundheit,1
Bräunungslotionen,Beauty & Gesundheit,1
Einwegartikel,Beauty & Gesundheit,1
Selbstbräuner,Beauty & Gesundheit,1
Sonnenbänke & Gesichtsbräuner,Beauty & Gesundheit,1
Sonnenschutz,Beauty & Gesundheit,1
Beistelltische & Einrichtung,Beauty & Gesundheit,1
Friseur-Waschbecken & Zubehör,Beauty & Gesundheit,1
Haar- & Effilierscheren,Beauty & Gesundheit,1
Haar-& Make-up-Mannequin,Beauty & Gesundheit,1
Handtuch- & Kompressenwärmer,Beauty & Gesundheit,1
Hilfsmittel & Zubehör,Beauty & Gesundheit,1
Kosmetik- & Friseurkoffer,Beauty & Gesundheit,1
Kosmetikstühle & -liegen,Beauty & Gesundheit,1
Lupenleuchten,Beauty & Gesundheit,1
Trockenhauben & Dampfer,Beauty & Gesundheit,1
Umhänge & Kittel,Beauty & Gesundheit,1
Wachswärmer,Beauty & Gesundheit,1
Betäubende Cremes & Nachsorge,Beauty & Gesundheit,1
Ersatzteile für Tätowiermaschinen,Beauty & Gesundheit,1
Sonstige,Beauty & Gesundheit,1
Tätowierungsbedarf,Beauty & Gesundheit,1
Tattoo-Entfernung Maschinen,Beauty & Gesundheit,1
Tattoo-Komplett-Sets,Beauty & Gesundheit,1
Tattoo-Spitzen,Beauty & Gesundheit,1
Temporäre Tattoos,Beauty & Gesundheit,1
Diät & Gewichtsmanagement,Beauty & Gesundheit,1
Energieriegel & Getränke,Beauty & Gesundheit,1
Ernährung,Beauty & Gesundheit,1
Nahrungsergänzungsmittel,Beauty & Gesundheit,1
Nahrungsergänzungsmittel Zubehör,Beauty & Gesundheit,1
Sonstige,Beauty & Gesundheit,1
Vitamine & Mineralien,Beauty & Gesundheit,1
Afrika,Briefmarken,1
"Australien, Ozean. & Antarktis",Briefmarken,1
Deutschland,Briefmarken,1
Diverse Philatelie,Briefmarken,1
Gültige Frankaturware,Briefmarken,1
Karibik,Briefmarken,1
Mittlerer Osten,Briefmarken,1
Motive,Briefmarken,1
Nordamerika,Briefmarken,1
Österreich,Briefmarken,1
Schweiz,Briefmarken,1
Sonstige,Briefmarken,1
Süd- & Mittelamerika,Briefmarken,1
Weltweit,Briefmarken,1
Zubehör,Briefmarken,1
Algerien,Briefmarken,1
Angola,Briefmarken,1
Äquatorialguinea,Briefmarken,1
Äthiopien,Briefmarken,1
Benin,Briefmarken,1
Botswana,Briefmarken,1
Burkina Faso,Briefmarken,1
Burundi,Briefmarken,1
Dschibuti,Briefmarken,1
Elfenbeinküste,Briefmarken,1
Gabun,Briefmarken,1
Gambia,Briefmarken,1
Ghana,Briefmarken,1
Guinea-Bissau,Briefmarken,1
Kamerun,Briefmarken,1
Kap Verde,Briefmarken,1
Kenia,Briefmarken,1
Komoren,Briefmarken,1
Lesotho,Briefmarken,1
Liberia,Briefmarken,1
Lots & Sammlungen,Briefmarken,1
Malawi,Briefmarken,1
Marokko,Briefmarken,1
Mauretanien,Briefmarken,1
Mosambik,Briefmarken,1
Niger,Briefmarken,1
Nigeria,Briefmarken,1
Ruanda,Briefmarken,1
Sambia,Briefmarken,1
São Tomé und Príncipe,Briefmarken,1
Senegal,Briefmarken,1
Seychellen,Briefmarken,1
Sierra Leone,Briefmarken,1
Simbabwe,Briefmarken,1
Somalia,Briefmarken,1
Sonstige,Briefmarken,1
Südafrika,Briefmarken,1
Swasiland,Briefmarken,1
Tansania,Briefmarken,1
Togo,Briefmarken,1
Tschad,Briefmarken,1
Tunesien,Briefmarken,1
Uganda,Briefmarken,1
Zentralafrikanische Republik,Briefmarken,1
Armenien,Briefmarken,1
Aserbaidschan,Briefmarken,1
Bangladesch,Briefmarken,1
Bhutan,Briefmarken,1
Birma/Myanmar,Briefmarken,1
China,Briefmarken,1
Georgien,Briefmarken,1
Hongkong (ab 1997),Briefmarken,1
Indien,Briefmarken,1
Indonesien,Briefmarken,1
Japan,Briefmarken,1
Kambodscha,Briefmarken,1
Kasachstan,Briefmarken,1
Kirgisistan,Briefmarken,1
Korea,Briefmarken,1
Laos,Briefmarken,1
Lots & Sammlungen,Briefmarken,1
Macao,Briefmarken,1
Malaysia,Briefmarken,1
Malediven,Briefmarken,1
Nepal,Briefmarken,1
Pakistan,Briefmarken,1
Philippinen,Briefmarken,1
Singapur,Briefmarken,1
Sri Lanka,Briefmarken,1
Tadschikistan,Briefmarken,1
Taiwan,Briefmarken,1
Thailand,Briefmarken,1
Timor,Briefmarken,1
Usbekistan,Briefmarken,1
Australien,Briefmarken,1
Cookinseln,Briefmarken,1
Fidschi,Briefmarken,1
Lots & Sammlungen,Briefmarken,1
Neuseeland,Briefmarken,1
Niue,Briefmarken,1
Papua-Neuguinea,Briefmarken,1
Salomonen,Briefmarken,1
Samoa,Briefmarken,1
Sonstige,Briefmarken,1
Tokelau,Briefmarken,1
Tonga,Briefmarken,1
Tuvalu,Briefmarken,1
Vanuatu,Briefmarken,1
Deutschland ab 1945,Briefmarken,1
Deutschland vor 1945,Briefmarken,1
"Ganzsachen, übriges Dtl.",Briefmarken,1
Heimatgeschichte,Briefmarken,1
Lots & Sammlungen,Briefmarken,1
Automatenbriefmarken,Briefmarken,1
Bahnpost,Briefmarken,1
Briefe & Kartenposten,Briefmarken,1
Cinderella-Briefmarken,Briefmarken,1
Einschreibezettel,Briefmarken,1
Fälschungen & Reproduktionen,Briefmarken,1
Feldpost Ausland,Briefmarken,1
Flugpost,Briefmarken,1
Ganzsache,Briefmarken,1
Kiloware,Briefmarken,1
Markenheftchen,Briefmarken,1
Maximumkarten,Briefmarken,1
Memorabilia,Briefmarken,1
Nachlässe & Wunderkisten,Briefmarken,1
Numisblätter,Briefmarken,1
Numisbriefe,Briefmarken,1
Portocards,Briefmarken,1
Rollenmarken,Briefmarken,1
Schiffspost,Briefmarken,1
Sonstige,Briefmarken,1
Stempel,Briefmarken,1
Zusammendrucke,Briefmarken,1
Albanien,Briefmarken,1
Andorra,Briefmarken,1
Belarus/Weißrussland,Briefmarken,1
Belgien,Briefmarken,1
Bulgarien,Briefmarken,1
CEPT/Europa Union & Mitläufer,Briefmarken,1
Dänemark,Briefmarken,1
Ersttagsbriefe Europa,Briefmarken,1
Estland,Briefmarken,1
Finnland,Briefmarken,1
Ganzsachen Europa,Briefmarken,1
Gibraltar,Briefmarken,1
Griechenland,Briefmarken,1
Grönland,Briefmarken,1
Großbritannien,Briefmarken,1
Großbritannien Kolonien,Briefmarken,1
Irland,Briefmarken,1
Island,Briefmarken,1
Italien & Kolonien,Briefmarken,1
Jugoslawien,Briefmarken,1
Kosovo,Briefmarken,1
Kroatien,Briefmarken,1
Lettland,Briefmarken,1
Litauen,Briefmarken,1
Lots & Sammlungen,Briefmarken,1
Luxemburg,Briefmarken,1
Malta,Briefmarken,1
Mazedonien,Briefmarken,1
Moldawien,Briefmarken,1
Monaco,Briefmarken,1
Montenegro,Briefmarken,1
Niederlande & Kolonien,Briefmarken,1
Norwegen,Briefmarken,1
Polen,Briefmarken,1
Portugal & Kolonien,Briefmarken,1
Rumänien,Briefmarken,1
Russland & Sowjetunion,Briefmarken,1
Schweden,Briefmarken,1
Serbien,Briefmarken,1
Slowakei,Briefmarken,1
Slowenien,Briefmarken,1
Sonstige,Briefmarken,1
Spanien & Kolonien,Briefmarken,1
Tschechien & Tschechoslowakei,Briefmarken,1
Türkei,Briefmarken,1
Ukraine,Briefmarken,1
Ungarn,Briefmarken,1
Vatikan,Briefmarken,1
Zypern,Briefmarken,1
Antigua und Barbuda,Briefmarken,1
Bahamas,Briefmarken,1
Barbados,Briefmarken,1
Curaçao,Briefmarken,1
Dominica,Briefmarken,1
Dominikanische Republik,Briefmarken,1
Grenada,Briefmarken,1
Haiti,Briefmarken,1
Lots & Sammlungen,Briefmarken,1
Sonstige,Briefmarken,1
St. Kitts und Nevis,Briefmarken,1
St. Lucia,Briefmarken,1
St. Vincent und die Grenadinen,Briefmarken,1
Trinidad und Tobago,Briefmarken,1
Turks- und Caicosinseln,Briefmarken,1
Afghanistan,Briefmarken,1
Ägypten,Briefmarken,1
Bahrain,Briefmarken,1
Irak,Briefmarken,1
Israel,Briefmarken,1
Jordanien,Briefmarken,1
Katar,Briefmarken,1
Kuwait,Briefmarken,1
Libanon,Briefmarken,1
Lots & Sammlungen,Briefmarken,1
Oman,Briefmarken,1
Palästina (ab 1948),Briefmarken,1
Saudi-Arabien,Briefmarken,1
Sonstige,Briefmarken,1
Arbeitswelt-Branchen,Briefmarken,1
Architektur,Briefmarken,1
Brauchtum & Trachten,Briefmarken,1
Familie & Soziales,Briefmarken,1
Geschichte,Briefmarken,1
Kunst & Kultur,Briefmarken,1
Lots & Sammlungen,Briefmarken,1
Musik,Briefmarken,1
Natur & Pflanzen,Briefmarken,1
Organisationen,Briefmarken,1
Post & Kommunikation,Briefmarken,1
Prominente,Briefmarken,1
Raumfahrt,Briefmarken,1
Sonstige,Briefmarken,1
Sport & Spiel,Briefmarken,1
Tiere,Briefmarken,1
Verkehr & Transport,Briefmarken,1
Weihnachten & Feiertage,Briefmarken,1
Wissenschaft & Technik,Briefmarken,1
Zeichentrickfiguren & Disney,Briefmarken,1
Kanada,Briefmarken,1
Mexiko,Briefmarken,1
USA,Briefmarken,1
Lots & Sammlungen,Briefmarken,1
Österreich ab 1945,Briefmarken,1
Österreich vor 1945,Briefmarken,1
Flugmarken,Briefmarken,1
Internationale Ämter,Briefmarken,1
Lots & Sammlungen,Briefmarken,1
Markenhefte & Zusammendrucke,Briefmarken,1
Pro Juventute,Briefmarken,1
Pro Patria/Bundesfeier,Briefmarken,1
Schweiz ab 1945,Briefmarken,1
Sonstige,Briefmarken,1
Argentinien,Briefmarken,1
Belize,Briefmarken,1
Bolivien,Briefmarken,1
Brasilien,Briefmarken,1
Chile,Briefmarken,1
Costa Rica,Briefmarken,1
Ecuador,Briefmarken,1
El Salvador,Briefmarken,1
Falklandinseln,Briefmarken,1
Guatemala,Briefmarken,1
Guyana,Briefmarken,1
Honduras,Briefmarken,1
Kolumbien,Briefmarken,1
Lots & Sammlungen,Briefmarken,1
Nicaragua,Briefmarken,1
Panama,Briefmarken,1
Paraguay,Briefmarken,1
Peru,Briefmarken,1
Sonstige,Briefmarken,1
Suriname,Briefmarken,1
Uruguay,Briefmarken,1
Venezuela,Briefmarken,1
Abarten & Plattenfehler,Briefmarken,1
Ersttagsbriefe Übersee,Briefmarken,1
Ganzsachen Übersee,Briefmarken,1
Lots & Sammlungen,Briefmarken,1
Sonstige,Briefmarken,1
Vereinte Nationen,Briefmarken,1
Vorphilatelie,Briefmarken,1
Alben & Albenblätter,Briefmarken,1
Einsteckkarten,Briefmarken,1
Kataloge & Literatur,Briefmarken,1
Klebefälze & Klebestreifen,Briefmarken,1
Software,Briefmarken,1
Sonstige,Briefmarken,1
Vordrucke,Briefmarken,1
Zähnungsschlüssel,Briefmarken,1
Bücher,Bücher & Zeitschriften,1
Buchzubehör,Bücher & Zeitschriften,1
"Fachbücher, Lernen & Nachschlagen",Bücher & Zeitschriften,1
Hörbücher & Hörspiele,Bücher & Zeitschriften,1
Kataloge,Bücher & Zeitschriften,1
Zeitschriften,Bücher & Zeitschriften,1
Buchhülle,Bücher & Zeitschriften,1
Buchständer & Bücherhalter,Bücher & Zeitschriften,1
Exlibris,Bücher & Zeitschriften,1
Lesezeichen,Bücher & Zeitschriften,1
Nachschlagewerke & Lexika,Bücher & Zeitschriften,1
Schule & Ausbildung,Bücher & Zeitschriften,1
Sprachkurse,Bücher & Zeitschriften,1
Büromöbel,Büro & Schreibwaren,1
"Koffer, Taschen & Accessoires",Büro & Schreibwaren,1
"Papier, Büro- & Schreibwaren",Büro & Schreibwaren,1
Präsentationsbedarf,Büro & Schreibwaren,1
Schulbedarf,Büro & Schreibwaren,1
Technischer Zeichenbedarf,Büro & Schreibwaren,1
Empfangs- & Thekenmöbel,Büro & Schreibwaren,1
Kleinmöbel & Accessoires,Büro & Schreibwaren,1
Leuchten & Leuchtmittel,Büro & Schreibwaren,1
Schränke & Regale,Büro & Schreibwaren,1
Sitzmöbel,Büro & Schreibwaren,1
Aktenvernichter,Büro & Schreibwaren,1
Aktenvernichter-Zubehör,Büro & Schreibwaren,1
Beschriftungsbänder,Büro & Schreibwaren,1
Beschriftungsgeräte,Büro & Schreibwaren,1
Bindegeräte,Büro & Schreibwaren,1
Büro-Kommunikation,Büro & Schreibwaren,1
