Subclass,Superclass,labels
Electrician Fish Tape,Hardware,1
Flashlights & Headlamps,Hardware,1
Grease Guns,Hardware,1
Grinders,Hardware,1
Hammers,Hardware,1
Handheld Power Mixers,Hardware,1
Hardware Torches,Hardware,1
Heat Guns,Hardware,1
Impact Wrenches & Drivers,Hardware,1
Industrial Vibrators,Hardware,1
Inspection Mirrors,Hardware,1
Ladders & Scaffolding,Hardware,1
Light Bulb Changers,Hardware,1
Lighters & Matches,Hardware,1
Log Splitters,Hardware,1
Marking Tools,Hardware,1
Masonry Tools,Hardware,1
Mattocks & Pickaxes,Hardware,1
Measuring Tools & Sensors,Hardware,1
Milling Machines,Hardware,1
Multifunction Power Tools,Hardware,1
Nail Pullers,Hardware,1
Nailers & Staplers,Hardware,1
Oil Filter Drains,Hardware,1
Paint Tools,Hardware,1
Pickup Tools,Hardware,1
Pipe & Bar Benders,Hardware,1
Pipe & Tube Cleaners,Hardware,1
Pipe Brushes,Hardware,1
Planers,Hardware,1
Planes,Hardware,1
Pliers,Hardware,1
Plungers,Hardware,1
Polishers & Buffers,Hardware,1
Post Hole Diggers,Hardware,1
Punches & Awls,Hardware,1
Putty Knives & Scrapers,Hardware,1
Reamers,Hardware,1
Riveting Tools,Hardware,1
Sanding Blocks,Hardware,1
Saw Horses,Hardware,1
Saws,Hardware,1
Screwdrivers,Hardware,1
Sharpeners,Hardware,1
Socket Drivers,Hardware,1
Tap Reseaters,Hardware,1
Taps & Dies,Hardware,1
Threading Machines,Hardware,1
Tool Clamps & Vises,Hardware,1
Tool Files,Hardware,1
Tool Keys,Hardware,1
Tool Sets,Hardware,1
Welding Guns & Plasma Cutters,Hardware,1
Wire & Cable Hand Tools,Hardware,1
Work Lights,Hardware,1
Wrenches,Hardware,1
Health Care,Health & Beauty,1
Jewelry Cleaning & Care,Health & Beauty,1
Personal Care,Health & Beauty,1
Bed Pans,Health & Beauty,1
Biometric Monitor Accessories,Health & Beauty,1
Biometric Monitors,Health & Beauty,1
Condoms,Health & Beauty,1
Conductivity Gels & Lotions,Health & Beauty,1
Contraceptive Cases,Health & Beauty,1
First Aid,Health & Beauty,1
Fitness & Nutrition,Health & Beauty,1
Hearing Aids,Health & Beauty,1
Incontinence Aids,Health & Beauty,1
Light Therapy Lamps,Health & Beauty,1
Medical Alarm Systems,Health & Beauty,1
Medical Identification Tags & Jewelry,Health & Beauty,1
Medical Tests,Health & Beauty,1
Mobility & Accessibility,Health & Beauty,1
Occupational & Physical Therapy Equipment,Health & Beauty,1
Pillboxes,Health & Beauty,1
Respiratory Care,Health & Beauty,1
Specimen Cups,Health & Beauty,1
Spermicides,Health & Beauty,1
Stump Shrinkers,Health & Beauty,1
Supports & Braces,Health & Beauty,1
Surgical Lubricants,Health & Beauty,1
Jewelry Cleaning Solutions & Polishes,Health & Beauty,1
Jewelry Cleaning Tools,Health & Beauty,1
Jewelry Steam Cleaners,Health & Beauty,1
Watch Repair Kits,Health & Beauty,1
Cotton Balls,Health & Beauty,1
Cotton Swabs,Health & Beauty,1
Deodorant & Anti-Perspirant,Health & Beauty,1
Ear Care,Health & Beauty,1
Enema Kits & Supplies,Health & Beauty,1
Feminine Sanitary Supplies,Health & Beauty,1
Foot Care,Health & Beauty,1
Hair Care,Health & Beauty,1
Oral Care,Health & Beauty,1
Personal Lubricants,Health & Beauty,1
Sleeping Aids,Health & Beauty,1
Spray Tanning Tents,Health & Beauty,1
Tanning Beds,Health & Beauty,1
Tweezers,Health & Beauty,1
Vision Care,Health & Beauty,1
Bathroom Accessories,Home & Garden,1
Decor,Home & Garden,1
Emergency Preparedness,Home & Garden,1
Fireplace & Wood Stove Accessories,Home & Garden,1
Fireplaces,Home & Garden,1
"Flood, Fire & Gas Safety",Home & Garden,1
Household Appliance Accessories,Home & Garden,1
Household Appliances,Home & Garden,1
Household Supplies,Home & Garden,1
Kitchen & Dining,Home & Garden,1
Lawn & Garden,Home & Garden,1
Lighting,Home & Garden,1
Parasols & Rain Umbrellas,Home & Garden,1
Plants,Home & Garden,1
Pool & Spa,Home & Garden,1
Smoking Accessories,Home & Garden,1
Umbrella Sleeves & Cases,Home & Garden,1
Wood Stoves,Home & Garden,1
Bath Caddies,Home & Garden,1
Bath Mats & Rugs,Home & Garden,1
Bath Pillows,Home & Garden,1
Bathroom Accessory Mounts,Home & Garden,1
Bathroom Accessory Sets,Home & Garden,1
Facial Tissue Holders,Home & Garden,1
Hand Dryer Accessories,Home & Garden,1
Hand Dryers,Home & Garden,1
Medicine Cabinets,Home & Garden,1
Robe Hooks,Home & Garden,1
Safety Grab Bars,Home & Garden,1
Shower Curtain Rings,Home & Garden,1
Shower Curtains,Home & Garden,1
Shower Rods,Home & Garden,1
Soap Dishes & Holders,Home & Garden,1
Toilet Brush Replacement Heads,Home & Garden,1
Toilet Brushes & Holders,Home & Garden,1
Toilet Paper Holders,Home & Garden,1
Toothbrush Holders,Home & Garden,1
Towel Racks & Holders,Home & Garden,1
Dummy Surveillance Cameras,Home & Garden,1
Home Alarm Systems,Home & Garden,1
Motion Sensors,Home & Garden,1
Safety & Security Mirrors,Home & Garden,1
Security Lights,Home & Garden,1
Security Monitors & Recorders,Home & Garden,1
Security Safe Accessories,Home & Garden,1
Security System Sensors,Home & Garden,1
Address Signs,Home & Garden,1
Artificial Flora,Home & Garden,1
Artificial Food,Home & Garden,1
Artwork,Home & Garden,1
Backrest Pillows,Home & Garden,1
Baskets,Home & Garden,1
Bird & Wildlife Feeder Accessories,Home & Garden,1
Bird & Wildlife Feeders,Home & Garden,1
Bird & Wildlife House Accessories,Home & Garden,1
Bird & Wildlife Houses,Home & Garden,1
Bird Baths,Home & Garden,1
Bookends,Home & Garden,1
Cardboard Cutouts,Home & Garden,1
Chair & Sofa Cushions,Home & Garden,1
Clock Parts,Home & Garden,1
Clocks,Home & Garden,1
Coat & Hat Racks,Home & Garden,1
Decorative Bells,Home & Garden,1
Decorative Bottles,Home & Garden,1
Decorative Bowls,Home & Garden,1
Decorative Jars,Home & Garden,1
Decorative Plaques,Home & Garden,1
Decorative Plates,Home & Garden,1
Decorative Trays,Home & Garden,1
Door Mats,Home & Garden,1
Dreamcatchers,Home & Garden,1
Figurines,Home & Garden,1
Finials,Home & Garden,1
Flag & Windsock Accessories,Home & Garden,1
Flags & Windsocks,Home & Garden,1
Flameless Candles,Home & Garden,1
Fountains & Ponds,Home & Garden,1
Garden & Stepping Stones,Home & Garden,1
Growth Charts,Home & Garden,1
Home Decor Decals,Home & Garden,1
Home Fragrance Accessories,Home & Garden,1
Home Fragrances,Home & Garden,1
Hourglasses,Home & Garden,1
Lawn Ornaments & Garden Sculptures,Home & Garden,1
Mail Slots,Home & Garden,1
Mailbox Accessories,Home & Garden,1
Mailboxes,Home & Garden,1
Mirrors,Home & Garden,1
Music Boxes,Home & Garden,1
Napkin Rings,Home & Garden,1
Novelty Signs,Home & Garden,1
Ottoman Cushions,Home & Garden,1
Picture Frames,Home & Garden,1
Piggy Banks & Money Jars,Home & Garden,1
Rain Chains,Home & Garden,1
Rain Gauges,Home & Garden,1
Refrigerator Magnets,Home & Garden,1
Rugs,Home & Garden,1
Seasonal & Holiday Decorations,Home & Garden,1
Shadow Boxes,Home & Garden,1
Slipcovers,Home & Garden,1
Snow Globes,Home & Garden,1
Suncatchers,Home & Garden,1
Sundials,Home & Garden,1
Throw Pillows,Home & Garden,1
Trunks,Home & Garden,1
Vase Fillers & Table Scatters,Home & Garden,1
Vases,Home & Garden,1
Wallpaper,Home & Garden,1
Weather Vanes & Roof Decor,Home & Garden,1
Wind Chimes,Home & Garden,1
Wind Wheels & Spinners,Home & Garden,1
Window Treatment Accessories,Home & Garden,1
Window Treatments,Home & Garden,1
World Globes,Home & Garden,1
Wreaths & Garlands,Home & Garden,1
Earthquake Alarms,Home & Garden,1
Emergency Blankets,Home & Garden,1
Emergency Food Kits,Home & Garden,1
Emergency Tools & Kits,Home & Garden,1
Bellows,Home & Garden,1
Fireplace & Wood Stove Grates,Home & Garden,1
Fireplace Andirons,Home & Garden,1
Fireplace Reflectors,Home & Garden,1
Fireplace Screens,Home & Garden,1
Fireplace Tools,Home & Garden,1
Hearth Pads,Home & Garden,1
Log Rack & Carrier Accessories,Home & Garden,1
Wood Stove Fans & Blowers,Home & Garden,1
Fire Alarm Control Panels,Home & Garden,1
Fire Extinguishers,Home & Garden,1
Fire Sprinklers,Home & Garden,1
Heat Detectors,Home & Garden,1
Smoke & Carbon Monoxide Detectors,Home & Garden,1
Air Conditioner Accessories,Home & Garden,1
Air Purifier Accessories,Home & Garden,1
Dehumidifier Accessories,Home & Garden,1
Floor & Steam Cleaner Accessories,Home & Garden,1
Furnace & Boiler Accessories,Home & Garden,1
Heating Radiator Accessories,Home & Garden,1
Humidifier Accessories,Home & Garden,1
Laundry Appliance Accessories,Home & Garden,1
Patio Heater Accessories,Home & Garden,1
Vacuum Accessories,Home & Garden,1
Water Heater Accessories,Home & Garden,1
Climate Control Appliances,Home & Garden,1
Floor & Carpet Dryers,Home & Garden,1
Floor & Steam Cleaners,Home & Garden,1
Floor Polishers & Buffers,Home & Garden,1
Futon Dryers,Home & Garden,1
Garage Door Keypads & Remotes,Home & Garden,1
Garage Door Openers,Home & Garden,1
Laundry Appliances,Home & Garden,1
Ultrasonic Cleaners,Home & Garden,1
Vacuums,Home & Garden,1
Water Heaters,Home & Garden,1
Drawer & Shelf Liners,Home & Garden,1
Floor Protection Films & Runners,Home & Garden,1
Furniture Floor Protectors,Home & Garden,1
Garage Floor Mats,Home & Garden,1
Household Cleaning Supplies,Home & Garden,1
Household Paper Products,Home & Garden,1
Household Thermometers,Home & Garden,1
Laundry Supplies,Home & Garden,1
Moisture Absorbers,Home & Garden,1
Pest Control,Home & Garden,1
Rug Pads,Home & Garden,1
Shoe Care & Tools,Home & Garden,1
Stair Treads,Home & Garden,1
Storage & Organization,Home & Garden,1
Trash Compactor Accessories,Home & Garden,1
Waste Containment,Home & Garden,1
Waste Containment Accessories,Home & Garden,1
Food & Beverage Carriers,Home & Garden,1
Food Storage,Home & Garden,1
Food Storage Accessories,Home & Garden,1
Kitchen Appliance Accessories,Home & Garden,1
Kitchen Appliances,Home & Garden,1
Kitchen Tools & Utensils,Home & Garden,1
Prefabricated Kitchens & Kitchenettes,Home & Garden,1
Tableware,Home & Garden,1
Gardening,Home & Garden,1
Outdoor Living,Home & Garden,1
Outdoor Power Equipment,Home & Garden,1
Snow Removal,Home & Garden,1
Watering & Irrigation,Home & Garden,1
Floating & Submersible Lights,Home & Garden,1
Flood & Spot Lights,Home & Garden,1
Lamps,Home & Garden,1
Landscape Pathway Lighting,Home & Garden,1
Light Bulbs,Home & Garden,1
Light Ropes & Strings,Home & Garden,1
Lighting Fixtures,Home & Garden,1
Night Lights & Ambient Lighting,Home & Garden,1
Picture Lights,Home & Garden,1
Tiki Torches & Oil Lamps,Home & Garden,1
Track Lighting,Home & Garden,1
Lamp Post Bases,Home & Garden,1
Lamp Post Mounts,Home & Garden,1
Lamp Shades,Home & Garden,1
Bedding,Home & Garden,1
Kitchen Linens Sets,Home & Garden,1
Table Linens,Home & Garden,1
Towels,Home & Garden,1
Aquatic Plants,Home & Garden,1
Flowers,Home & Garden,1
Seeds,Home & Garden,1
Trees,Home & Garden,1
Pool & Spa Accessories,Home & Garden,1
Sauna Accessories,Home & Garden,1
Saunas,Home & Garden,1
Spas,Home & Garden,1
Swimming Pools,Home & Garden,1
Ashtrays,Home & Garden,1
Cigar Cutters & Punches,Home & Garden,1
Cigarette Cases,Home & Garden,1
Humidor Accessories,Home & Garden,1
Humidors,Home & Garden,1
Backpacks,Luggage & Bags,1
Briefcases,Luggage & Bags,1
Cosmetic & Toiletry Bags,Luggage & Bags,1
Diaper Bags,Luggage & Bags,1
Dry Boxes,Luggage & Bags,1
Duffel Bags,Luggage & Bags,1
Fanny Packs,Luggage & Bags,1
Garment Bags,Luggage & Bags,1
Messenger Bags,Luggage & Bags,1
Shopping Totes,Luggage & Bags,1
Suitcases,Luggage & Bags,1
Train Cases,Luggage & Bags,1
Dry Box Liners & Inserts,Luggage & Bags,1
Luggage Covers,Luggage & Bags,1
Luggage Racks & Stands,Luggage & Bags,1
Luggage Straps,Luggage & Bags,1
Packing Organizers,Luggage & Bags,1
Travel Bottles & Containers,Luggage & Bags,1
Travel Pouches,Luggage & Bags,1
Erotic,Mature,1
Weapons,Mature,1
Erotic Books,Mature,1
Erotic Clothing,Mature,1
Erotic DVDs & Videos,Mature,1
Erotic Food & Edibles,Mature,1
Erotic Magazines,Mature,1
Pole Dancing Kits,Mature,1
Sex Toys,Mature,1
Clubs & Batons,Mature,1
Combat Knives,Mature,1
Gun Care & Accessories,Mature,1
Guns,Mature,1
Nunchucks,Mature,1
Spears,Mature,1
Staff & Stick Weapons,Mature,1
Stun Guns & Tasers,Mature,1
Swords,Mature,1
Throwing Stars,Mature,1
Whips,Mature,1
Books,Media,1
Carpentry & Woodworking Project Plans,Media,1
DVDs & Videos,Media,1
Magazines & Newspapers,Media,1
Music & Sound Recordings,Media,1
Product Manuals,Media,1
Sheet Music,Media,1
E-books,Media,1
Print Books,Media,1
Film & Television DVDs,Media,1
Film & Television VHS Tapes,Media,1
Magazines,Media,1
Newspapers,Media,1
Music CDs,Media,1
Music Cassette Tapes,Media,1
Records & LPs,Media,1
Exercise & Fitness Equipment Manuals,Media,1
Household Appliance Manuals,Media,1
Kitchen Appliance Manuals,Media,1
Model & Toys Manuals,Media,1
Office Supply Manuals,Media,1
Power Tool & Equipment Manuals,Media,1
Vehicle Service Manuals,Media,1
Book Accessories,Office Supplies,1
Desk Pads & Blotters,Office Supplies,1
Filing & Organization,Office Supplies,1
General Office Supplies,Office Supplies,1
Impulse Sealers,Office Supplies,1
Lap Desks,Office Supplies,1
Name Plates,Office Supplies,1
Office & Chair Mats,Office Supplies,1
Office Carts,Office Supplies,1
Office Instruments,Office Supplies,1
Paper Handling,Office Supplies,1
Presentation Supplies,Office Supplies,1
Shipping Supplies,Office Supplies,1
Book Lights,Office Supplies,1
Book Stands & Rests,Office Supplies,1
Bookmarks,Office Supplies,1
Binding Supplies,Office Supplies,1
Business Card Books,Office Supplies,1
Business Card Stands,Office Supplies,1
CD/DVD Cases & Organizers,Office Supplies,1
"Calendars, Organizers & Planners",Office Supplies,1
Card Files,Office Supplies,1
Card Sleeves,Office Supplies,1
Desk Organizers,Office Supplies,1
File Boxes,Office Supplies,1
File Folders,Office Supplies,1
Folders & Report Covers,Office Supplies,1
Greeting Card Organizers,Office Supplies,1
Mail Sorters,Office Supplies,1
Pen & Pencil Cases,Office Supplies,1
Portfolios & Padfolios,Office Supplies,1
Recipe Card Boxes,Office Supplies,1
"Correction Fluids, Pens & Tapes",Office Supplies,1
Erasers,Office Supplies,1
Labels & Tags,Office Supplies,1
"Laminating Film, Pouches & Sheets",Office Supplies,1
Mounting Putty,Office Supplies,1
Office Tape,Office Supplies,1
Paper Clips & Clamps,Office Supplies,1
Paper Products,Office Supplies,1
Rubber Bands,Office Supplies,1
Staples,Office Supplies,1
Anti-Fatigue Mats,Office Supplies,1
Chair Mats,Office Supplies,1
Office Mats,Office Supplies,1
AV Carts,Office Supplies,1
Book Carts,Office Supplies,1
Mail Carts,Office Supplies,1
Utility Carts,Office Supplies,1
Calculator Accessories,Office Supplies,1
Calculators,Office Supplies,1
Electronic Dictionaries & Translators,Office Supplies,1
Label Makers,Office Supplies,1
Laminators,Office Supplies,1
Office Shredders,Office Supplies,1
Postage Meters,Office Supplies,1
Time & Attendance Clocks,Office Supplies,1
Transcribers & Dictation Systems,Office Supplies,1
Typewriters,Office Supplies,1
Call Bells,Office Supplies,1
Clipboards,Office Supplies,1
Letter Openers,Office Supplies,1
Magnifiers,Office Supplies,1
Office Rubber Stamps,Office Supplies,1
Pencil Sharpeners,Office Supplies,1
Staple Removers,Office Supplies,1
Staplers,Office Supplies,1
Tape Dispensers,Office Supplies,1
Writing & Drawing Instrument Accessories,Office Supplies,1
Fingertip Grips,Office Supplies,1
Hole Punches,Office Supplies,1
Paper Folding Machines,Office Supplies,1
Paper Joggers,Office Supplies,1
Paperweights,Office Supplies,1
Pencil Boards,Office Supplies,1
Chalkboards,Office Supplies,1
Dry-Erase Boards,Office Supplies,1
Easel Pads,Office Supplies,1
Easels,Office Supplies,1
Laser Pointers,Office Supplies,1
Lecterns,Office Supplies,1
Transparencies,Office Supplies,1
Wireless Presenters,Office Supplies,1
Moving & Shipping Boxes,Office Supplies,1
Packing Materials,Office Supplies,1
Packing Tape,Office Supplies,1
Religious Items,Religious & Ceremonial,1
Wedding Ceremony Supplies,Religious & Ceremonial,1
Memorial Urns,Religious & Ceremonial,1
Prayer Beads,Religious & Ceremonial,1
Prayer Cards,Religious & Ceremonial,1
Religious Altars,Religious & Ceremonial,1
Religious Veils,Religious & Ceremonial,1
Tarot Cards,Religious & Ceremonial,1
Aisle Runners,Religious & Ceremonial,1
Flower Girl Baskets,Religious & Ceremonial,1
Ring Pillows & Holders,Religious & Ceremonial,1
Computer Software,Software,1
Digital Goods & Currency,Software,1
Video Game Software,Software,1
Antivirus & Security Software,Software,1
Business & Productivity Software,Software,1
Compilers & Programming Tools,Software,1
Computer Utilities & Maintenance Software,Software,1
Dictionary & Translation Software,Software,1
Educational Software,Software,1
"Financial, Tax & Accounting Software",Software,1
Handheld & PDA Software,Software,1
Multimedia & Design Software,Software,1
Network Software,Software,1
Office Application Software,Software,1
Operating Systems,Software,1
Restore Disks,Software,1
Computer Icons,Software,1
Desktop Wallpaper,Software,1
Digital Artwork,Software,1
Document Templates,Software,1
Stock Photographs & Video Footage,Software,1
Virtual Currency,Software,1
Athletics,Sporting Goods,1
Exercise & Fitness,Sporting Goods,1
Outdoor Recreation,Sporting Goods,1
American Football,Sporting Goods,1
Baseball & Softball,Sporting Goods,1
Basketball,Sporting Goods,1
Boxing & Martial Arts,Sporting Goods,1
Broomball Equipment,Sporting Goods,1
Coaching & Officiating,Sporting Goods,1
Cricket,Sporting Goods,1
Dancing,Sporting Goods,1
Fencing,Sporting Goods,1
Field Hockey & Lacrosse,Sporting Goods,1
Figure Skating & Hockey,Sporting Goods,1
Gymnastics,Sporting Goods,1
Racquetball & Squash,Sporting Goods,1
Soccer,Sporting Goods,1
Team Handball,Sporting Goods,1
Tennis,Sporting Goods,1
Track & Field,Sporting Goods,1
Volleyball,Sporting Goods,1
Wallyball Equipment,Sporting Goods,1
Water Polo,Sporting Goods,1
Wrestling,Sporting Goods,1
Ab Wheels & Rollers,Sporting Goods,1
Aerobic Steps,Sporting Goods,1
Balance Trainers,Sporting Goods,1
Cardio,Sporting Goods,1
Exercise Balls,Sporting Goods,1
Exercise Bands,Sporting Goods,1
Exercise Benches,Sporting Goods,1
Exercise Equipment Mats,Sporting Goods,1
Exercise Machine & Equipment Sets,Sporting Goods,1
Exercise Wedges,Sporting Goods,1
Foam Roller Accessories,Sporting Goods,1
Hand Exercisers,Sporting Goods,1
Inversion Tables & Systems,Sporting Goods,1
Medicine Balls,Sporting Goods,1
Power Towers,Sporting Goods,1
Push Up & Pull Up Bars,Sporting Goods,1
Reaction Balls,Sporting Goods,1
Stopwatches,Sporting Goods,1
Suspension Trainers,Sporting Goods,1
Vibration Exercise Machines,Sporting Goods,1
Weight Lifting,Sporting Goods,1
Weighted Clothing,Sporting Goods,1
Yoga & Pilates,Sporting Goods,1
Air Hockey,Sporting Goods,1
Billiards,Sporting Goods,1
Bowling,Sporting Goods,1
