Subclass,Superclass,labels
Mattress Foundations,Furniture,1
Mattresses,Furniture,1
Kitchen & Dining Benches,Furniture,1
Storage & Entryway Benches,Furniture,1
Vanity Benches,Furniture,1
Armoires & Wardrobes,Furniture,1
Buffets & Sideboards,Furniture,1
China Cabinets & Hutches,Furniture,1
Dressers,Furniture,1
Ironing Centers,Furniture,1
Kitchen Cabinets,Furniture,1
Magazine Racks,Furniture,1
Media Storage Cabinets & Racks,Furniture,1
Storage Cabinets & Lockers,Furniture,1
Storage Chests,Furniture,1
Vanities,Furniture,1
Wine & Liquor Cabinets,Furniture,1
Wine Racks,Furniture,1
Kitchen & Dining Carts,Furniture,1
Kitchen Islands,Furniture,1
Hanging Chair Replacement Parts,Furniture,1
"Arm Chairs, Recliners & Sleeper Chairs",Furniture,1
Bean Bag Chairs,Furniture,1
Chaises,Furniture,1
Electric Massaging Chairs,Furniture,1
Floor Chairs,Furniture,1
Folding Chairs & Stools,Furniture,1
Gaming Chairs,Furniture,1
Hanging Chairs,Furniture,1
Kitchen & Dining Room Chairs,Furniture,1
Rocking Chairs,Furniture,1
Slipper Chairs,Furniture,1
Bathroom Furniture Sets,Furniture,1
Bedroom Furniture Sets,Furniture,1
Kitchen & Dining Furniture Sets,Furniture,1
Living Room Furniture Sets,Furniture,1
Desks,Furniture,1
Office Chairs,Furniture,1
Office Furniture Sets,Furniture,1
Workspace Tables,Furniture,1
Workstations & Cubicles,Furniture,1
Desk Parts & Accessories,Furniture,1
Office Chair Accessories,Furniture,1
Workstation & Cubicle Accessories,Furniture,1
Outdoor Beds,Furniture,1
Outdoor Furniture Sets,Furniture,1
Outdoor Ottomans,Furniture,1
Outdoor Storage Boxes,Furniture,1
Outdoor Tables,Furniture,1
Outdoor Furniture Covers,Furniture,1
Bookcases & Standing Shelves,Furniture,1
Wall Shelves & Ledges,Furniture,1
Replacement Shelves,Furniture,1
Chair & Sofa Supports,Furniture,1
Sectional Sofa Units,Furniture,1
Table Legs,Furniture,1
Table Tops,Furniture,1
Accent Tables,Furniture,1
Folding Tables,Furniture,1
Kitchen & Dining Room Tables,Furniture,1
Kotatsu,Furniture,1
Nightstands,Furniture,1
Poker & Game Tables,Furniture,1
Sewing Machine Tables,Furniture,1
Building Consumables,Hardware,1
Building Materials,Hardware,1
Fencing & Barriers,Hardware,1
Fuel,Hardware,1
Fuel Containers & Tanks,Hardware,1
Hardware Accessories,Hardware,1
Hardware Pumps,Hardware,1
"Heating, Ventilation & Air Conditioning",Hardware,1
Locks & Keys,Hardware,1
Plumbing,Hardware,1
Power & Electrical Supplies,Hardware,1
Small Engines,Hardware,1
Tool Accessories,Hardware,1
Tools,Hardware,1
Chemicals,Hardware,1
Hardware Glue & Adhesives,Hardware,1
Hardware Tape,Hardware,1
Lubricants,Hardware,1
Masonry Consumables,Hardware,1
Painting Consumables,Hardware,1
Plumbing Primer,Hardware,1
Solder & Flux,Hardware,1
"Solvents, Strippers & Thinners",Hardware,1
Wall Patching Compounds & Plaster,Hardware,1
Countertops,Hardware,1
Door Hardware,Hardware,1
Doors,Hardware,1
Drywall,Hardware,1
Flooring & Carpet,Hardware,1
Glass,Hardware,1
Handrails & Railing Systems,Hardware,1
Hatches,Hardware,1
Insulation,Hardware,1
Lumber & Sheet Stock,Hardware,1
Molding,Hardware,1
Rebar & Remesh,Hardware,1
Roofing,Hardware,1
Shutters,Hardware,1
Siding,Hardware,1
Sound Dampening Panels & Foam,Hardware,1
Staircases,Hardware,1
Wall Paneling,Hardware,1
Weather Stripping & Weatherization Supplies,Hardware,1
Window Hardware,Hardware,1
Windows,Hardware,1
Fence & Gate Accessories,Hardware,1
Fence Panels,Hardware,1
Fence Pickets,Hardware,1
Fence Posts & Rails,Hardware,1
Garden Borders & Edging,Hardware,1
Gates,Hardware,1
Lattice,Hardware,1
Safety & Crowd Control Barriers,Hardware,1
Home Heating Oil,Hardware,1
Kerosene,Hardware,1
Propane,Hardware,1
Brackets & Reinforcement Braces,Hardware,1
Cabinet Hardware,Hardware,1
Casters,Hardware,1
"Chain, Wire & Rope",Hardware,1
Coils,Hardware,1
Concrete Molds,Hardware,1
Dowel Pins & Rods,Hardware,1
Drawer Slides,Hardware,1
Drop Cloths,Hardware,1
Filters & Screens,Hardware,1
Gas Hoses,Hardware,1
Ground Spikes,Hardware,1
Hardware Fasteners,Hardware,1
Hinges,Hardware,1
"Hooks, Buckles & Fasteners",Hardware,1
Lubrication Hoses,Hardware,1
Metal Casting Molds,Hardware,1
Moving & Soundproofing Blankets & Covers,Hardware,1
Pneumatic Hoses,Hardware,1
Post Base Plates,Hardware,1
Springs,Hardware,1
Tarps,Hardware,1
Tool Storage & Organization,Hardware,1
Wall Jacks & Braces,Hardware,1
Home Appliance Pumps,Hardware,1
"Pool, Fountain & Pond Pumps",Hardware,1
"Sprinkler, Booster & Irrigation System Pumps",Hardware,1
"Sump, Sewage & Effluent Pumps",Hardware,1
Utility Pumps,Hardware,1
Well Pumps & Systems,Hardware,1
Air & Filter Dryers,Hardware,1
Air Ducts,Hardware,1
HVAC Controls,Hardware,1
Vents & Flues,Hardware,1
Key Blanks,Hardware,1
Key Caps,Hardware,1
Key Card Entry Systems,Hardware,1
Locks & Latches,Hardware,1
Plumbing Fittings & Supports,Hardware,1
Plumbing Fixture Hardware & Parts,Hardware,1
Plumbing Fixtures,Hardware,1
Plumbing Hoses & Supply Lines,Hardware,1
Plumbing Pipes,Hardware,1
Plumbing Repair Kits,Hardware,1
Water Dispensing & Filtration,Hardware,1
Water Levelers,Hardware,1
Water Timers,Hardware,1
Well Supplies,Hardware,1
"Armatures, Rotors & Stators",Hardware,1
Ballasts & Starters,Hardware,1
Carbon Brushes,Hardware,1
Circuit Breaker Panels,Hardware,1
Conduit & Housings,Hardware,1
Electrical Mount Boxes & Brackets,Hardware,1
Electrical Plug Caps,Hardware,1
Electrical Switches,Hardware,1
Electrical Wires & Cable,Hardware,1
Extension Cord Accessories,Hardware,1
Extension Cords,Hardware,1
Generator Accessories,Hardware,1
Generators,Hardware,1
Home Automation Kits,Hardware,1
Phone & Data Jacks,Hardware,1
Power Converters,Hardware,1
Power Inlets,Hardware,1
Power Inverters,Hardware,1
Power Outlets & Sockets,Hardware,1
Solar Energy Kits,Hardware,1
Solar Panels,Hardware,1
Voltage Transformers & Regulators,Hardware,1
Wall Plates & Covers,Hardware,1
Wall Socket Controls & Sensors,Hardware,1
Wire Caps & Nuts,Hardware,1
Wire Terminals & Connectors,Hardware,1
Abrasive Blaster Accessories,Hardware,1
Axe Accessories,Hardware,1
Cutter Accessories,Hardware,1
Drill & Screwdriver Accessories,Hardware,1
Driver Accessories,Hardware,1
Flashlight Accessories,Hardware,1
Grinder Accessories,Hardware,1
Hammer Accessories,Hardware,1
Industrial Staples,Hardware,1
Jigs,Hardware,1
Magnetizers & Demagnetizers,Hardware,1
Mattock & Pickaxe Accessories,Hardware,1
Measuring Tool & Sensor Accessories,Hardware,1
Mixing Tool Paddles,Hardware,1
Paint Tool Accessories,Hardware,1
Power Tool Batteries,Hardware,1
Power Tool Chargers,Hardware,1
Router Accessories,Hardware,1
Sanding Accessories,Hardware,1
Saw Accessories,Hardware,1
Shaper Accessories,Hardware,1
Soldering Iron Accessories,Hardware,1
Tool Blades,Hardware,1
Tool Handle Wedges,Hardware,1
Tool Safety Tethers,Hardware,1
Tool Sockets,Hardware,1
Tool Stands,Hardware,1
Wedge Tools,Hardware,1
Abrasive Blasters,Hardware,1
Anvils,Hardware,1
Axes,Hardware,1
Carpentry Jointers,Hardware,1
Carving Chisels & Gouges,Hardware,1
Caulking Tools,Hardware,1
Chimney Brushes,Hardware,1
Compactors,Hardware,1
Compressors,Hardware,1
Concrete Brooms,Hardware,1
Cutters,Hardware,1
Deburrers,Hardware,1
Dollies & Hand Trucks,Hardware,1
Drills,Hardware,1
Flashlights & Headlamps,Hardware,1
Grinders,Hardware,1
Grips,Hardware,1
Hammers,Hardware,1
Handheld Power Mixers,Hardware,1
Hardware Torches,Hardware,1
Heat Guns,Hardware,1
Impact Wrenches & Drivers,Hardware,1
Industrial Vibrators,Hardware,1
Inspection Mirrors,Hardware,1
Ladders & Scaffolding,Hardware,1
Lathes,Hardware,1
Light Bulb Changers,Hardware,1
Lighters & Matches,Hardware,1
Magnetic Sweepers,Hardware,1
Marking Tools,Hardware,1
Mattocks & Pickaxes,Hardware,1
Milling Machines,Hardware,1
Multifunction Power Tools,Hardware,1
Nail Pullers,Hardware,1
Nailers & Staplers,Hardware,1
Oil Filter Drains,Hardware,1
Paint Tools,Hardware,1
Pickup Tools,Hardware,1
Pipe & Bar Benders,Hardware,1
Pipe & Tube Cleaners,Hardware,1
Pipe Brushes,Hardware,1
Planers,Hardware,1
Planes,Hardware,1
Pliers,Hardware,1
Plungers,Hardware,1
Polishers & Buffers,Hardware,1
Post Hole Diggers,Hardware,1
Pry Bars,Hardware,1
Punches & Awls,Hardware,1
Putty Knives & Scrapers,Hardware,1
Reamers,Hardware,1
Riveting Tools,Hardware,1
Routing Tools,Hardware,1
Sanders,Hardware,1
Sanding Blocks,Hardware,1
Saw Horses,Hardware,1
Saws,Hardware,1
Screwdrivers,Hardware,1
Shapers,Hardware,1
Sharpeners,Hardware,1
Socket Drivers,Hardware,1
Soldering Irons,Hardware,1
Tap Reseaters,Hardware,1
Taps & Dies,Hardware,1
Tool Clamps & Vises,Hardware,1
Tool Files,Hardware,1
Tool Keys,Hardware,1
Tool Knives,Hardware,1
Tool Sets,Hardware,1
Welding Guns & Plasma Cutters,Hardware,1
Wire & Cable Hand Tools,Hardware,1
Work Lights,Hardware,1
Wrenches,Hardware,1
Health Care,Health & Beauty,1
Jewelry Cleaning & Care,Health & Beauty,1
Personal Care,Health & Beauty,1
Acupuncture,Health & Beauty,1
Bed Pans,Health & Beauty,1
Biometric Monitor Accessories,Health & Beauty,1
Biometric Monitors,Health & Beauty,1
Condoms,Health & Beauty,1
Conductivity Gels & Lotions,Health & Beauty,1
Contraceptive Cases,Health & Beauty,1
First Aid,Health & Beauty,1
Fitness & Nutrition,Health & Beauty,1
Hearing Aids,Health & Beauty,1
Incontinence Aids,Health & Beauty,1
Light Therapy Lamps,Health & Beauty,1
Medical Alarm Systems,Health & Beauty,1
Medical Identification Tags & Jewelry,Health & Beauty,1
Medical Tests,Health & Beauty,1
Medicine & Drugs,Health & Beauty,1
Mobility & Accessibility,Health & Beauty,1
Occupational & Physical Therapy Equipment,Health & Beauty,1
Pillboxes,Health & Beauty,1
Respiratory Care,Health & Beauty,1
Specimen Cups,Health & Beauty,1
Spermicides,Health & Beauty,1
Stump Shrinkers,Health & Beauty,1
Supports & Braces,Health & Beauty,1
Surgical Lubricants,Health & Beauty,1
Jewelry Cleaning Solutions & Polishes,Health & Beauty,1
Jewelry Cleaning Tools,Health & Beauty,1
Jewelry Steam Cleaners,Health & Beauty,1
Watch Repair Kits,Health & Beauty,1
Back Care,Health & Beauty,1
Cosmetics,Health & Beauty,1
Cotton Balls,Health & Beauty,1
Deodorant & Anti-Perspirant,Health & Beauty,1
Ear Care,Health & Beauty,1
Enema Kits & Supplies,Health & Beauty,1
Feminine Sanitary Supplies,Health & Beauty,1
Foot Care,Health & Beauty,1
Hair Care,Health & Beauty,1
Massage & Relaxation,Health & Beauty,1
Oral Care,Health & Beauty,1
Shaving & Grooming,Health & Beauty,1
Sleeping Aids,Health & Beauty,1
Spray Tanning Tents,Health & Beauty,1
Tanning Beds,Health & Beauty,1
Tweezers,Health & Beauty,1
Vision Care,Health & Beauty,1
Bathroom Accessories,Home & Garden,1
Business & Home Security,Home & Garden,1
Decor,Home & Garden,1
Emergency Preparedness,Home & Garden,1
Fireplace & Wood Stove Accessories,Home & Garden,1
Fireplaces,Home & Garden,1
"Flood, Fire & Gas Safety",Home & Garden,1
Household Appliance Accessories,Home & Garden,1
Household Appliances,Home & Garden,1
Household Supplies,Home & Garden,1
Kitchen & Dining,Home & Garden,1
Lawn & Garden,Home & Garden,1
Lighting,Home & Garden,1
Lighting Accessories,Home & Garden,1
Linens & Bedding,Home & Garden,1
Parasols & Rain Umbrellas,Home & Garden,1
Plants,Home & Garden,1
Pool & Spa,Home & Garden,1
Smoking Accessories,Home & Garden,1
Umbrella Sleeves & Cases,Home & Garden,1
Wood Stoves,Home & Garden,1
Bath Caddies,Home & Garden,1
Bath Mats & Rugs,Home & Garden,1
Bath Pillows,Home & Garden,1
Bathroom Accessory Sets,Home & Garden,1
Facial Tissue Holders,Home & Garden,1
Hand Dryer Accessories,Home & Garden,1
Hand Dryers,Home & Garden,1
Medicine Cabinets,Home & Garden,1
Robe Hooks,Home & Garden,1
Safety Grab Bars,Home & Garden,1
Shower Curtain Rings,Home & Garden,1
Shower Curtains,Home & Garden,1
Shower Rods,Home & Garden,1
Soap & Lotion Dispensers,Home & Garden,1
Soap Dishes & Holders,Home & Garden,1
Toilet Brush Replacement Heads,Home & Garden,1
Toilet Brushes & Holders,Home & Garden,1
Toilet Paper Holders,Home & Garden,1
Towel Racks & Holders,Home & Garden,1
Dummy Surveillance Cameras,Home & Garden,1
Home Alarm Systems,Home & Garden,1
Motion Sensors,Home & Garden,1
Safety & Security Mirrors,Home & Garden,1
Security Lights,Home & Garden,1
Security Monitors & Recorders,Home & Garden,1
Security Safe Accessories,Home & Garden,1
Security Safes,Home & Garden,1
Security System Sensors,Home & Garden,1
Address Signs,Home & Garden,1
Artificial Flora,Home & Garden,1
Artificial Food,Home & Garden,1
Artwork,Home & Garden,1
Baskets,Home & Garden,1
Bird & Wildlife Feeder Accessories,Home & Garden,1
Bird & Wildlife Feeders,Home & Garden,1
Bird & Wildlife House Accessories,Home & Garden,1
Bird & Wildlife Houses,Home & Garden,1
Bird Baths,Home & Garden,1
Bookends,Home & Garden,1
Cardboard Cutouts,Home & Garden,1
Chair & Sofa Cushions,Home & Garden,1
Clock Parts,Home & Garden,1
Clocks,Home & Garden,1
Coat & Hat Racks,Home & Garden,1
Decorative Bells,Home & Garden,1
Decorative Bottles,Home & Garden,1
Decorative Bowls,Home & Garden,1
Decorative Jars,Home & Garden,1
Decorative Plaques,Home & Garden,1
Decorative Plates,Home & Garden,1
Decorative Trays,Home & Garden,1
Door Mats,Home & Garden,1
Dreamcatchers,Home & Garden,1
Dried Flowers,Home & Garden,1
Ecospheres,Home & Garden,1
Figurines,Home & Garden,1
Finials,Home & Garden,1
Flag & Windsock Accessories,Home & Garden,1
Flameless Candles,Home & Garden,1
Fountains & Ponds,Home & Garden,1
Garden & Stepping Stones,Home & Garden,1
Home Decor Decals,Home & Garden,1
Home Fragrance Accessories,Home & Garden,1
Home Fragrances,Home & Garden,1
Hourglasses,Home & Garden,1
House Numbers & Letters,Home & Garden,1
Lawn Ornaments & Garden Sculptures,Home & Garden,1
Mail Slots,Home & Garden,1
Mailbox Accessories,Home & Garden,1
Mailboxes,Home & Garden,1
Mirrors,Home & Garden,1
Music Boxes,Home & Garden,1
Napkin Rings,Home & Garden,1
Novelty Signs,Home & Garden,1
Ottoman Cushions,Home & Garden,1
Picture Frames,Home & Garden,1
Piggy Banks & Money Jars,Home & Garden,1
Rain Chains,Home & Garden,1
Rain Gauges,Home & Garden,1
Refrigerator Magnets,Home & Garden,1
Rugs,Home & Garden,1
Seasonal & Holiday Decorations,Home & Garden,1
Shadow Boxes,Home & Garden,1
Slipcovers,Home & Garden,1
Snow Globes,Home & Garden,1
Suncatchers,Home & Garden,1
Sundials,Home & Garden,1
Trunks,Home & Garden,1
Vase Fillers & Table Scatters,Home & Garden,1
Vases,Home & Garden,1
Wallpaper,Home & Garden,1
Weather Vanes & Roof Decor,Home & Garden,1
Wind Chimes,Home & Garden,1
Wind Wheels & Spinners,Home & Garden,1
Window Magnets,Home & Garden,1
Window Treatment Accessories,Home & Garden,1
Window Treatments,Home & Garden,1
World Globes,Home & Garden,1
Wreaths & Garlands,Home & Garden,1
Earthquake Alarms,Home & Garden,1
Emergency Blankets,Home & Garden,1
Emergency Food Kits,Home & Garden,1
Emergency Tools & Kits,Home & Garden,1
Furniture Anchors,Home & Garden,1
Bellows,Home & Garden,1
Fireplace & Wood Stove Grates,Home & Garden,1
Fireplace Andirons,Home & Garden,1
Fireplace Reflectors,Home & Garden,1
Fireplace Tools,Home & Garden,1
Firewood & Fuel,Home & Garden,1
Hearth Pads,Home & Garden,1
Log Rack & Carrier Accessories,Home & Garden,1
Log Racks & Carriers,Home & Garden,1
Wood Stove Fans & Blowers,Home & Garden,1
Fire Alarm Control Panels,Home & Garden,1
Fire Alarms,Home & Garden,1
Fire Extinguisher & Equipment Storage,Home & Garden,1
Fire Extinguishers,Home & Garden,1
Fire Sprinklers,Home & Garden,1
Heat Detectors,Home & Garden,1
Smoke & Carbon Monoxide Detectors,Home & Garden,1
Water & Flood Detectors,Home & Garden,1
Air Conditioner Accessories,Home & Garden,1
Air Purifier Accessories,Home & Garden,1
Dehumidifier Accessories,Home & Garden,1
Fan Accessories,Home & Garden,1
Floor & Steam Cleaner Accessories,Home & Garden,1
Furnace & Boiler Accessories,Home & Garden,1
Heating Radiator Accessories,Home & Garden,1
Humidifier Accessories,Home & Garden,1
Laundry Appliance Accessories,Home & Garden,1
Patio Heater Accessories,Home & Garden,1
Vacuum Accessories,Home & Garden,1
Water Heater Accessories,Home & Garden,1
Climate Control Appliances,Home & Garden,1
Floor & Carpet Dryers,Home & Garden,1
Floor & Steam Cleaners,Home & Garden,1
Floor Polishers & Buffers,Home & Garden,1
Futon Dryers,Home & Garden,1
Garage Door Keypads & Remotes,Home & Garden,1
Garage Door Openers,Home & Garden,1
Laundry Appliances,Home & Garden,1
Ultrasonic Cleaners,Home & Garden,1
Vacuums,Home & Garden,1
Wallpaper Steamers,Home & Garden,1
Water Heaters,Home & Garden,1
Drawer & Shelf Liners,Home & Garden,1
Floor Protection Films & Runners,Home & Garden,1
Garage Floor Mats,Home & Garden,1
Garbage Bags,Home & Garden,1
Household Cleaning Supplies,Home & Garden,1
Household Paper Products,Home & Garden,1
Household Thermometers,Home & Garden,1
Laundry Supplies,Home & Garden,1
Moisture Absorbers,Home & Garden,1
Pest Control,Home & Garden,1
Rug Pads,Home & Garden,1
Shoe Care & Tools,Home & Garden,1
Stair Treads,Home & Garden,1
Storage & Organization,Home & Garden,1
Trash Compactor Accessories,Home & Garden,1
Waste Containment,Home & Garden,1
Waste Containment Accessories,Home & Garden,1
Barware,Home & Garden,1
Cookware & Bakeware,Home & Garden,1
Food & Beverage Carriers,Home & Garden,1
Food Storage,Home & Garden,1
Food Storage Accessories,Home & Garden,1
Kitchen Appliance Accessories,Home & Garden,1
Kitchen Appliances,Home & Garden,1
Kitchen Tools & Utensils,Home & Garden,1
Prefabricated Kitchens & Kitchenettes,Home & Garden,1
Tableware,Home & Garden,1
Gardening,Home & Garden,1
Outdoor Living,Home & Garden,1
Outdoor Power Equipment,Home & Garden,1
Outdoor Power Equipment Accessories,Home & Garden,1
Snow Removal,Home & Garden,1
Watering & Irrigation,Home & Garden,1
Emergency Lighting,Home & Garden,1
Floating & Submersible Lights,Home & Garden,1
Flood & Spot Lights,Home & Garden,1
In-Ground Lights,Home & Garden,1
Lamps,Home & Garden,1
Landscape Pathway Lighting,Home & Garden,1
Light Bulbs,Home & Garden,1
Light Ropes & Strings,Home & Garden,1
