category,label,moved,original,orig_label,prediction,pred_label
2018,Collectible Circus & Carnival Programs & Posters,False,2016,Circus & Carnival Collectibles,2016,Circus & Carnival Collectibles
2019,Collectible Circus & Carnival Souvenirs,False,2016,Circus & Carnival Collectibles,2016,Circus & Carnival Collectibles
2211,Art Photographs,True,550,Art,262413,Collectible Photographic Images
2319,Movie Memorabilia Original US Posters (Pre-1940),False,18829,Original US Movie Posters,18829,Original US Movie Posters
2321,Movie Memorabilia Original US Posters (1940-1949),False,18829,Original US Movie Posters,18829,Original US Movie Posters
2322,Movie Memorabilia Original US Posters (1970-1979),False,18829,Original US Movie Posters,18829,Original US Movie Posters
2323,Reproduction Movie Posters (1990-1999),False,25469,Reproduction Movie Posters,25469,Reproduction Movie Posters
2325,Movie Pressbooks (1960-1969),False,18830,Movie Pressbooks,18830,Movie Pressbooks
2326,Movie Standees,False,196,Movie Memorabilia,196,Movie Memorabilia
2336,Easy Listening Music Memorabilia,False,2329,Music Memorabilia,2329,Music Memorabilia
2366,Theater Props & Wardrobes,True,2362,Theater Memorabilia,60359,Movie Props
2368,Theater Window Cards,False,2362,Theater Memorabilia,2362,Theater Memorabilia
2369,Theater Ads & Flyers,False,2362,Theater Memorabilia,2362,Theater Memorabilia
2408,Doll Making Supplies & Repair Equipment,True,238,"Dolls, Clothing & Accessories",183313,Craft Molding & Casting Supplies
2440,"Paper Dolls, Paper Doll Clothes & Accessories",False,237,Dolls & Teddy Bears,237,Dolls & Teddy Bears
2458,Dollhouses & Room Boxes,False,1202,Dollhouses & Dollhouse Miniatures,1202,Dollhouses & Dollhouse Miniatures
2498,Contemporary Manufacture Diecast Vehicle Banks,True,43845,Diecast Vehicle Banks,180277,Other Diecast Vehicles
2500,Diecast & Toy Vehicle Tracks,False,180278,"Diecast & Toy Vehicle Accessories, Parts & Display",180278,"Diecast & Toy Vehicle Accessories, Parts & Display"
2525,Fisher-Price Toy Accessories (1963-Now),False,19173,Fisher-Price Preschool Toys (1963-Now),19173,Fisher-Price Preschool Toys (1963-Now)
2527,Fisher-Price Little People Toys (1963-1996),False,19173,Fisher-Price Preschool Toys (1963-Now),19173,Fisher-Price Preschool Toys (1963-Now)
2528,Fisher-Price Pull Toys (1963-Now),False,19173,Fisher-Price Preschool Toys (1963-Now),19173,Fisher-Price Preschool Toys (1963-Now)
2540,Electronic Games,False,233,Games,233,Games
2544,Role Playing Game Accessories,False,2543,Role Playing Games,2543,Role Playing Games
2546,Horror Role Playing Games,False,2543,Role Playing Games,2543,Role Playing Games
2547,Science Fiction Role Playing Games,False,2543,Role Playing Games,2543,Role Playing Games
2548,Super Hero Role Playing Games,False,2543,Role Playing Games,2543,Role Playing Games
2568,Microscopes & Chemistry Educational Toys,False,31743,Science & Nature Educational Toys,31743,Science & Nature Educational Toys
2569,Toy Kites,True,11743,Outdoor Toys & Structures,180278,"Diecast & Toy Vehicle Accessories, Parts & Display"
2574,Little Tikes Child Size Preschool Toys,False,19178,Little Tikes Preschool Toys,19178,Little Tikes Preschool Toys
2576,Playskool Preschool Toys,False,19169,Preschool Toys & Pretend Play,19169,Preschool Toys & Pretend Play
2596,Applause Stuffed Animals,False,436,Stuffed Animals,436,Stuffed Animals
2597,Disney Stuffed Animals,False,436,Stuffed Animals,436,Stuffed Animals
2598,Gund Stuffed Animals,False,436,Stuffed Animals,436,Stuffed Animals
2599,Puffkins Stuffed Animals,False,436,Stuffed Animals,436,Stuffed Animals
2602,Steiff Stuffed Animals (1970-Now),False,2601,Steiff Stuffed Animals,2601,Steiff Stuffed Animals
2603,Steiff Stuffed Animals (1946-1969),False,2601,Steiff Stuffed Animals,2601,Steiff Stuffed Animals
2617,1/24 Scale Slot Cars (1970-Now),False,164789,1/24 Scale Slot Cars,164789,1/24 Scale Slot Cars
2618,HO Scale Slot Cars (Pre-1970),False,164787,HO Scale Slot Cars,164787,HO Scale Slot Cars
2619,HO Scale Slot Cars (1970-Now),False,164787,HO Scale Slot Cars,164787,HO Scale Slot Cars
2620,1/24 Scale Slot Cars (Pre-1970),False,164789,1/24 Scale Slot Cars,164789,1/24 Scale Slot Cars
2638,Toy Soldiers (1970-Now),False,2631,Toy Soldiers,2631,Toy Soldiers
2646,Brio Preschool Toys,False,19169,Preschool Toys & Pretend Play,19169,Preschool Toys & Pretend Play
2647,Vintage & Antique Tin Character Toys,False,735,Vintage & Antique Tin Toys,735,Vintage & Antique Tin Toys
2648,Reproduction Vintage & Antique Tin Toys,False,735,Vintage & Antique Tin Toys,735,Vintage & Antique Tin Toys
2649,Tin Robot Toys (Pre-1970),False,19199,Robot Toys (Pre-1970),19199,Robot Toys (Pre-1970)
2650,Vintage Manufacture Diecast Aircrafts & Spacecrafts,False,180268,Diecast Aircraft & Spacecraft,180268,Diecast Aircraft & Spacecraft
2661,Vintage & Antique Cast Iron Cap Guns,False,2660,Vintage & Antique Cap Guns,2660,Vintage & Antique Cap Guns
2663,Yo-Yos (1970-Now),False,2664,Yo-Yos,2664,Yo-Yos
2665,Yo-Yos (Pre-1970),False,2664,Yo-Yos,2664,Yo-Yos
2827,WNBA Autographed Items,False,51,Original Sport Autographed Items,51,Original Sport Autographed Items
2835,Formula 1 Autographed Items,False,51,Original Sport Autographed Items,51,Original Sport Autographed Items
2838,NHRA Autographed Items,False,51,Original Sport Autographed Items,51,Original Sport Autographed Items
2840,Rugby Autographed Items,False,51,Original Sport Autographed Items,51,Original Sport Autographed Items
2842,Summer Olympics Autographed Items,False,23798,Olympics Autographed Items,23798,Olympics Autographed Items
2851,WNBA Fan Apparel & Souvenirs,False,24409,Sports Fan Apparel & Souvenirs,24409,Sports Fan Apparel & Souvenirs
2861,CFL Fan Apparel & Souvenirs,False,24409,Sports Fan Apparel & Souvenirs,24409,Sports Fan Apparel & Souvenirs
2868,Canadian Hockey Team Fan Apparel & Souvenirs,False,24409,Sports Fan Apparel & Souvenirs,24409,Sports Fan Apparel & Souvenirs
2870,Minor League Hockey Fan Apparel & Souvenirs,False,24409,Sports Fan Apparel & Souvenirs,24409,Sports Fan Apparel & Souvenirs
2876,Formula 1 Racing Fan Apparel & Souvenirs,False,24409,Sports Fan Apparel & Souvenirs,24409,Sports Fan Apparel & Souvenirs
2878,NHRA Fan Apparel & Souvenirs,False,24409,Sports Fan Apparel & Souvenirs,24409,Sports Fan Apparel & Souvenirs
2887,International Club Soccer Fan Apparel & Souvenirs,False,24409,Sports Fan Apparel & Souvenirs,24409,Sports Fan Apparel & Souvenirs
2888,MLS Fan Apparel & Souvenirs,False,24409,Sports Fan Apparel & Souvenirs,24409,Sports Fan Apparel & Souvenirs
2891,National Team Soccer Fan Apparel & Souvenirs,False,24409,Sports Fan Apparel & Souvenirs,24409,Sports Fan Apparel & Souvenirs
2902,Wrestling Fan Apparel & Souvenirs,False,24409,Sports Fan Apparel & Souvenirs,24409,Sports Fan Apparel & Souvenirs
2906,Cricket Equipment,False,21557,Cricket Gear,21557,Cricket Gear
2918,Triathlon Equipment,False,159043,Outdoor Sports,159043,Outdoor Sports
2920,Windsurfing Equipment,False,159136,Water Sports,159136,Water Sports
2985,Cribs,True,20422,Nursery Furniture,261595,Collectible Baby & Nursery
2986,Baby High Chairs,False,20400,Baby Feeding Supplies,20400,Baby Feeding Supplies
2988,Baby Playpens & Play Yards,True,100223,Baby Gear,19068,Baby Toys
2990,Baby Swings,False,100223,Baby Gear,100223,Baby Gear
2993,Men's Belts,False,4250,Men's Accessories,4250,Men's Accessories
2994,Men's Gloves & Mittens,False,4250,Men's Accessories,4250,Men's Accessories
2996,Men's Wallets,False,4250,Men's Accessories,4250,Men's Accessories
3001,Men's Suits & Blazers,False,1059,Men's Clothing,1059,Men's Clothing
3003,Women's Belts,False,4251,Women's Accessories,4251,Women's Accessories
3009,Women's Jumpsuits & Rompers,False,15724,Women's Clothing,15724,Women's Clothing
3044,US Paper Money Collections & Lots,False,3412,US Paper Money,3412,US Paper Money
3081,Nursery Blankets & Throws,False,20416,Nursery Bedding,20416,Nursery Bedding
3098,World Paper Money Collections & Lots,False,3411,World Paper Money,3411,World Paper Money
3101,Glass Art Tools,False,3100,Glass Art & Mosaic Supplies,3100,Glass Art & Mosaic Supplies
3108,Needlepoint Patterns & Instructional Media,True,183199,Hand Embroidery Patterns & Instructional Media,550,Art
3109,Needlepoint Kits,True,183197,Hand Embroidery Sets & Kits,550,Art
3118,Sewing Machines & Sergers,False,160737,Sewing Tools & Supplies,160737,Sewing Tools & Supplies
3120,Craft Shells,True,160704,Crafting Pieces,82515,Collectible Shells
3123,Stamping & Embossing Paper & Envelopes,False,3122,Craft Stamping & Embossing Supplies,3122,Craft Stamping & Embossing Supplies
3177,Western Horse Bridles & Headstalls,False,3161,Western Horse Tack,3161,Western Horse Tack
3182,World Exonumia,True,3452,Exonumia,102513,Psychic & Paranormal Items
3199,Bookcases & Shelving,True,3197,Home Furniture,57004,Shelving & Storage
3216,Mammal Fossils,True,165722,Vertebrate Fossils,15912,Mining Collectibles
3217,Ammonite Fossils,True,165710,Mollusk Fossils,15912,Mining Collectibles
3218,Insect & Hexapod Fossils,True,165705,Arthropod Fossils,10869,Insect & Butterfly Collectibles
3219,Petrified Wood Fossils,False,165719,Vegetation Fossils,165719,Vegetation Fossils
3223,Fluorescent Minerals,False,3221,Crystals & Mineral Specimens,3221,Crystals & Mineral Specimens
3224,Rare Crystal & Mineral Specimens,True,3221,Crystals & Mineral Specimens,4085,Optical Collectibles
3225,Crystal & Mineral Display Specimens,False,3221,Crystals & Mineral Specimens,3221,Crystals & Mineral Specimens
3226,Collectible Crystals,False,3221,Crystals & Mineral Specimens,3221,Crystals & Mineral Specimens
3227,Crystal & Mineral Decorator Pieces,False,3221,Crystals & Mineral Specimens,3221,Crystals & Mineral Specimens
3229,Precious Metals,True,3221,Crystals & Mineral Specimens,4196,Fine Jewelry
3230,Prehistoric & Dinosaur Collectibles,False,1335,Animal Collectibles,1335,Animal Collectibles
3239,Meteorites & Tektites,False,3213,"Rocks, Fossils & Minerals",3213,"Rocks, Fossils & Minerals"
3242,Trade Show Pop-Up & Booth Displays,False,3241,Trade Show Displays,3241,Trade Show Displays
3253,Airline Travel,True,3252,Travel,805,Airline Collectibles
3256,Travel Vacation Packages (With Air),False,29578,Travel Vacation Packages,29578,Travel Vacation Packages
3263,Girls' Formal Wear,False,3259,Wedding & Formal Wear,3259,Wedding & Formal Wear
3271,Home Audio Equalizers,True,184974,Home Audio Receivers & Amplifiers,14969,Home Audio Systems
3273,Collectible Shot Glasses,True,3265,Collectible Barware,261681,Collectible Glassware & Drinkware
3295,Office Planners & Organizers,False,61774,Office Calendars & Planners,61774,Office Calendars & Planners
3298,Fax Machines,False,25307,"Office Fax Machines, Parts & Accsessories",25307,"Office Fax Machines, Parts & Accsessories"
3299,Office Filing Cabinets,True,11828,Office Furniture,25344,"Office Filing, Storage & Binding Supplies"
3314,Pagers,True,3286,Home Telephones & Accessories,102513,Psychic & Paranormal Items
3317,Laserdisc Players,True,175740,Vintage Audio & Video Electronics,184972,TV & Video Equipment
3323,Camera Lenses,False,78997,Camera Lenses & Filters,78997,Camera Lenses & Filters
3356,US Three Cents Mixed Lots,False,149925,US Three Cents,149925,US Three Cents
3358,US Coin Rolls,False,253,US Coins,253,US Coins
3364,Byzantine Coins (300-1400 AD),False,4733,Ancient Coins,4733,Ancient Coins
3365,Roman Republic Coins (300 BC-27 BC),False,4733,Ancient Coins,4733,Ancient Coins
3369,Australian Gold Coins,False,45142,Australian Coins,45142,Australian Coins
3372,Australian Decimal Coins,False,45142,Australian Coins,45142,Australian Coins
3374,Australian Proof Coin Sets,False,45142,Australian Coins,45142,Australian Coins
3375,Australian Commemorative Coins,False,45142,Australian Coins,45142,Australian Coins
3376,Australian Coin Collections & Lots,False,45142,Australian Coins,45142,Australian Coins
3378,Canadian Coin Collections & Lots,False,3377,Canadian Coins,3377,Canadian Coins
3379,Canadian Commemorative Coins,False,3377,Canadian Coins,3377,Canadian Coins
3380,Canadian Proof/Prooflike Coin Sets,False,3377,Canadian Coins,3377,Canadian Coins
3382,Canadian Two Dollar Coins (Toonies),False,3377,Canadian Coins,3377,Canadian Coins
3383,Canadian Dollar Coins,False,3377,Canadian Coins,3377,Canadian Coins
3384,Canadian Fifty Cents,False,3377,Canadian Coins,3377,Canadian Coins
3385,Canadian Twenty-Five Cents,False,3377,Canadian Coins,3377,Canadian Coins
3386,Canadian Ten Cents,False,3377,Canadian Coins,3377,Canadian Coins
3387,Canadian Five Cents (1922-Now),False,3377,Canadian Coins,3377,Canadian Coins
3388,Canadian Large Cents,False,3377,Canadian Coins,3377,Canadian Coins
3389,Canadian Small Cents,False,3377,Canadian Coins,3377,Canadian Coins
3390,Ireland Coins,False,45148,European Coins,45148,European Coins
3391,Japanese Coins,True,40711,Asian Coins,29449,Japanese Collectibles (1900-Now)
3392,South Pacific Coins,True,45991,Australian & Oceanian Coins,4733,Ancient Coins
3396,UK Half Pennies,False,3394,UK Coins,3394,UK Coins
3397,UK Pennies,False,3394,UK Coins,3394,UK Coins
3398,UK Threepences,False,3394,UK Coins,3394,UK Coins
3399,UK Sixpences,False,3394,UK Coins,3394,UK Coins
3401,UK Shillings,False,3394,UK Coins,3394,UK Coins
3402,UK Florins & Two Shillings,False,3394,UK Coins,3394,UK Coins
3404,UK Half Crown Coins,False,3394,UK Coins,3394,UK Coins
3405,UK Double Florins,False,3394,UK Coins,3394,UK Coins
3406,UK Crown Coins,False,3394,UK Coins,3394,UK Coins
3408,UK Gold Coins,False,3394,UK Coins,3394,UK Coins
3413,US Colonial Currency,False,3412,US Paper Money,3412,US Paper Money
3414,US Confederate Currency,True,3412,US Paper Money,36040,Civil War Reenactment & Reproductions
3415,US Paper Money Errors,False,3412,US Paper Money,3412,US Paper Money
3416,US Fractional Paper Currency,False,3412,US Paper Money,3412,US Paper Money
3418,US Military Payment Certificates,False,3412,US Paper Money,3412,US Paper Money
3419,US National Banknotes,False,3412,US Paper Money,3412,US Paper Money
3420,US Obsolete Currency,False,3412,US Paper Money,3412,US Paper Money
3424,Australian Paper Money,False,45337,Australian & Oceanian Paper Money,45337,Australian & Oceanian Paper Money
3429,Bank of Canada Paper Money,False,3426,Canadian Paper Money,3426,Canadian Paper Money
3430,Dominion of Canada Paper Money,False,3426,Canadian Paper Money,3426,Canadian Paper Money
3432,Chinese Paper Money,True,8008,Asian Paper Money,40712,Chinese Coins
3433,French Paper Money,False,45339,European Paper Money,45339,European Paper Money
3434,German Paper Money,False,45339,European Paper Money,45339,European Paper Money
3435,Irish Paper Money,False,45339,European Paper Money,45339,European Paper Money
3436,Israeli Paper Money,False,58516,Middle Eastern Paper Money,58516,Middle Eastern Paper Money
3437,Korean Paper Money,True,8008,Asian Paper Money,173602,Korean Coins
3438,Mexican Paper Money,False,45338,North & Central American Paper Money,45338,North & Central American Paper Money
3439,Russian Paper Money,False,45339,European Paper Money,45339,European Paper Money
3440,South American Paper Money,False,3411,World Paper Money,3411,World Paper Money
3441,South Pacific Paper Money,True,45337,Australian & Oceanian Paper Money,8008,Asian Paper Money
3442,Swedish Paper Money,False,45339,European Paper Money,45339,European Paper Money
3443,Collectible Casino Strikes,False,898,Casino Collectibles,898,Casino Collectibles
3445,Aviation Stocks & Bonds,False,168686,Transportation Stocks & Bonds,168686,Transportation Stocks & Bonds
3446,Autographed Stocks & Bonds,False,3444,Stocks & Bonds,3444,Stocks & Bonds
3447,Communications & Technology Stocks & Bonds,False,3444,Stocks & Bonds,3444,Stocks & Bonds
3448,Industrial Stocks & Bonds,False,3444,Stocks & Bonds,3444,Stocks & Bonds
